,instrumentID_IC,tradedate,instrumentID_IH,ICopen,ICopen2,ICopen_ret,ICclose,IC_rest_of_the_day,IHopen,IHopen2,IHopen_ret,IHclose,IH_rest_of_the_day,dopen,signal,drest,ret,fee_ret,cum,fee_cum
186,IC1602.CCFX,2016-01-15,IH1602.CCFX,5782.2,5818.0,0.006191415032340553,5570.0,-0.04262633207287725,2089.8,2082.6,-0.003445305770887308,2031.0,-0.0247767214059349,0.00963672080322786,1.0,-0.01784961066694235,-0.01784961066694235,-0.01824961066694235,1.979199697342054,1.8377199726746425
187,IC1602.CCFX,2016-01-18,IH1602.CCFX,5555.8,5610.0,0.009755570754886644,5695.2,0.015187165775401024,2026.0,2034.4,0.004146100691016841,2028.0,-0.003145890680298913,0.005609470063869804,1.0,0.018333056455699936,0.018333056455699936,0.017933056455699935,2.01548447713053,1.870675908694384
188,IC1602.CCFX,2016-01-19,IH1602.CCFX,5721.2,5739.2,0.003146193106341233,5928.8,0.03303596320044622,2040.2,2039.2,-0.0004901480247034851,2085.0,0.02245978815221661,0.003636341131044718,1.0,0.010576175048229608,0.010576175048229608,0.010176175048229609,2.036800593767652,1.889712234199764
189,IC1602.CCFX,2016-01-20,IH1602.CCFX,5876.0,5913.0,0.006296800544588255,5835.0,-0.013191273465246067,2065.0,2074.0,0.004358353510895974,2039.2,-0.016779170684667277,0.001938447033692281,1.0,0.00358789721942121,0.00358789721942121,0.00318789721942121,2.0441084249545463,1.8957364425766758
190,IC1602.CCFX,2016-01-21,IH1602.CCFX,5849.8,5815.4,-0.005880542924544541,5679.0,-0.02345496440485606,2046.2,2040.8,-0.002639038217183143,2000.0,-0.01999215993727943,-0.003241504707361398,-1.0,-0.00346280446757663,0.00346280446757663,0.00306280446757663,2.05118677274069,1.9015427126223476
191,IC1602.CCFX,2016-01-22,IH1602.CCFX,5780.0,5752.4,-0.004775086505190429,5779.8,0.004763229260830393,2037.0,2023.2,-0.006774668630338709,2029.6,0.003163305654408699,0.0019995821251482804,1.0,0.0015999236064216937,0.0015999236064216937,0.0011999236064216938,2.0544685148795776,1.9038244186118425
192,IC1602.CCFX,2016-01-25,IH1602.CCFX,5815.2,5848.0,0.0056403907002338105,5800.0,-0.008207934336525335,2029.6,2031.6,0.0009854158454867257,2025.8,-0.002854892695412503,0.004654974854747085,1.0,-0.005353041641112832,-0.005353041641112832,-0.0057530416411128325,2.043470859369072,1.8928716374542012
193,IC1602.CCFX,2016-01-26,IH1602.CCFX,5750.0,5735.8,-0.0024695652173912785,5401.2,-0.058335367341957545,2014.8,2012.6,-0.0010919197935279623,1925.0,-0.04352578753850733,-0.0013776454238633162,-1.0,-0.014809579803450212,0.014809579803450212,0.014409579803450213,2.073733804136923,1.920147122371785
194,IC1602.CCFX,2016-01-27,IH1602.CCFX,5450.0,5383.2,-0.012256880733945041,5280.4,-0.01909644820924361,1940.2,1936.8,-0.0017523966601381558,1927.0,-0.005059892606360972,-0.010504484073806886,-1.0,-0.014036555602882639,0.014036555602882639,0.01363655560288264,2.1028418839842686,1.9463313153717228
195,IC1602.CCFX,2016-01-28,IH1602.CCFX,5250.0,5246.2,-0.000723809523809571,5155.0,-0.01738401128435818,1927.0,1919.2,-0.004047742605085558,1899.4,-0.010316798666110905,0.003323933081275987,1.0,-0.007067212618247276,-0.007067212618247276,-0.007467212618247276,2.087980653287596,1.9317976456142893
196,IC1602.CCFX,2016-01-29,IH1602.CCFX,5177.0,5186.0,0.0017384585667374886,5329.8,0.02772849980717318,1907.4,1914.0,0.0034602076124568004,1955.4,0.02163009404388716,-0.0017217490457193119,-1.0,0.006098405763286019,-0.006098405763286019,-0.006498405763286019,2.075247300037957,1.9192440406605271
197,IC1602.CCFX,2016-02-01,IH1602.CCFX,5339.0,5346.2,0.0013485671474058325,5323.0,-0.004339530881747766,1957.6,1959.4,0.0009194932570495418,1925.8,-0.017148106563233734,0.00042907389035629073,1.0,0.012808575681485967,0.012808575681485967,0.012408575681485968,2.1018282621382927,1.9430591255903042
198,IC1602.CCFX,2016-02-02,IH1602.CCFX,5334.0,5386.0,0.009748781402324713,5523.6,0.025547716301522527,1925.0,1940.2,0.007896103896103845,1960.6,0.010514379960828713,0.0018526775062208678,1.0,0.015033336340693815,0.015033336340693815,0.014633336340693815,2.133425753333394,1.9714925633049216
199,IC1602.CCFX,2016-02-03,IH1602.CCFX,5470.0,5460.6,-0.001718464351005422,5556.8,0.017617111672709962,1944.6,1936.0,-0.004422503342589645,1940.2,0.0021694214876033513,0.0027040389915842233,1.0,0.01544769018510661,0.01544769018510661,0.015047690185106611,2.1663822534038157,2.001158972599776
200,IC1602.CCFX,2016-02-04,IH1602.CCFX,5600.0,5617.8,0.003178571428571475,5695.0,0.013742034248282131,1961.4,1959.0,-0.0012236157846436946,1968.8,0.005002552322613596,0.00440218721321517,1.0,0.008739481925668535,0.008739481925668535,0.008339481925668536,2.1853153119515274,2.0178476016821616
201,IC1602.CCFX,2016-02-05,IH1602.CCFX,5683.0,5695.0,0.0021115607953545723,5617.0,-0.013696224758560138,1960.8,1965.8,0.0025499796001631214,1950.0,-0.008037440227896986,-0.0004384188048085491,-1.0,-0.005658784530663152,0.005658784530663152,0.005258784530663152,2.1976815404334196,2.0284590274351233
202,IC1602.CCFX,2016-02-15,IH1602.CCFX,5531.8,5490.2,-0.007520156187859395,5651.4,0.029361407598994527,1910.2,1915.6,0.002826929117369925,1937.0,0.011171434537481817,-0.01034708530522932,-1.0,0.01818997306151271,-0.01818997306151271,-0.01858997306151271,2.157705772415152,1.990750028758722
203,IC1602.CCFX,2016-02-16,IH1602.CCFX,5689.0,5715.8,0.004710845491298965,5881.0,0.02890234087966692,1948.0,1959.8,0.0060574948665297335,1988.6,0.014695377079293692,-0.0013466493752307684,-1.0,0.014206963800373229,-0.014206963800373229,-0.014606963800373228,2.1270513246145932,1.9616712151530515
204,IC1602.CCFX,2016-02-17,IH1602.CCFX,5870.0,5896.0,0.004429301533219743,5947.0,0.008649932157394735,1988.0,1995.2,0.003621730382293853,2000.8,0.002806736166800272,0.0008075711509258898,1.0,0.005843195990594463,0.005843195990594463,0.005443195990594463,2.13948010238637,1.9723489760462374
205,IC1602.CCFX,2016-02-18,IH1602.CCFX,6000.0,6005.6,0.0009333333333334526,5950.2,-0.009224723591314876,2021.2,2018.8,-0.0011874134177716211,2006.8,-0.0059441252229046615,0.0021207467511050737,1.0,-0.0032805983684102147,-0.0032805983684102147,-0.003680598368410215,2.132461327453235,1.9650895516230662
206,IC1603.CCFX,2016-02-19,IH1603.CCFX,5737.0,5752.8,0.002754052640753013,5767.8,0.002607425949103126,1975.6,1975.6,0.0,1973.6,-0.001012350678274987,0.002754052640753013,1.0,0.003619776627378113,0.003619776627378113,0.0032197766273781127,2.1401803611251378,1.9714167010320869
207,IC1603.CCFX,2016-02-22,IH1603.CCFX,5815.2,5849.8,0.005949924336222434,5869.2,0.0033163526958186473,2000.0,1999.8,-9.999999999998899e-05,2017.0,0.008600860086008577,0.006049924336222423,1.0,-0.00528450739018993,-0.00528450739018993,-0.00568450739018993,2.1288705621904325,1.9602101682259263
208,IC1603.CCFX,2016-02-23,IH1603.CCFX,5861.2,5860.0,-0.00020473623148842268,5845.0,-0.0025597269624573205,2013.0,2012.2,-0.00039741679085936177,1998.2,-0.006957558890766324,0.00019268055937093909,1.0,0.004397831928309004,0.004397831928309004,0.003997831928309004,2.1382329771200705,1.9680467590226558
209,IC1603.CCFX,2016-02-24,IH1603.CCFX,5828.8,5824.0,-0.0008234971177600858,5881.8,0.00992445054945068,1996.6,1995.0,-0.000801362315937082,2010.8,0.007919799498746771,-2.213480182300387e-05,-1.0,0.0020046510507039095,-0.0020046510507039095,-0.0024046510507039097,2.133946566135837,1.9633142933157377
210,IC1603.CCFX,2016-02-25,IH1603.CCFX,5880.8,5846.6,-0.005815535301319508,5361.0,-0.08305681934799714,2006.0,2001.4,-0.0022931206380857327,1908.4,-0.0464674727690616,-0.003522414663233775,-1.0,-0.03658934657893553,0.03658934657893553,0.036189346578935536,2.2120262766251106,2.034365354719919
211,IC1603.CCFX,2016-02-26,IH1603.CCFX,5433.6,5464.2,0.005631625441695931,5417.8,-0.008491636470114527,1935.6,1927.6,-0.00413308534821244,1931.4,0.0019713633533928743,0.00976471078990837,1.0,-0.010462999823507402,-0.010462999823507402,-0.010862999823507401,2.1888818460831883,2.012266044230647
212,IC1603.CCFX,2016-02-29,IH1603.CCFX,5399.8,5383.4,-0.003037149524056537,5075.2,-0.05725006501467467,1923.0,1926.2,0.0016640665626626028,1905.2,-0.010902294673450275,-0.00470121608671914,-1.0,-0.04634777034122439,0.04634777034122439,0.045947770341224395,2.290331639189527,2.104725182296401
213,IC1603.CCFX,2016-03-01,IH1603.CCFX,5075.6,5137.6,0.012215304594530796,5227.4,0.017478978511366927,1907.2,1922.4,0.007969798657718075,1948.0,0.01331668747399073,0.004245505936812721,1.0,0.004162291037376198,0.004162291037376198,0.0037622910373761977,2.299864666043945,2.1126437709858945
214,IC1603.CCFX,2016-03-02,IH1603.CCFX,5260.2,5300.2,0.0076042736017643,5587.8,0.05426210331685599,1961.2,1967.8,0.003365286559249503,2027.8,0.030490903547108372,0.004238987042514797,1.0,0.02377119976974762,0.02377119976974762,0.02337119976974762,2.3545352084638593,2.162018790599919
215,IC1603.CCFX,2016-03-03,IH1603.CCFX,5588.0,5641.0,0.009484609878310568,5603.8,-0.006594575429888283,2028.0,2032.8,0.002366863905325367,2027.8,-0.0024596615505706465,0.007117745972985201,1.0,-0.0041349138793176365,-0.0041349138793176365,-0.004534913879317637,2.34479940815104,2.152214221579082
216,IC1603.CCFX,2016-03-04,IH1603.CCFX,5603.8,5645.6,0.007459224097933648,5452.0,-0.034292192149638745,2025.0,2031.6,0.003259259259259295,2101.0,0.034160267769245856,0.004199964838674353,1.0,-0.0684524599188846,-0.0684524599188846,-0.0688524599188846,2.1842921206467567,2.004028978150955
217,IC1603.CCFX,2016-03-07,IH1603.CCFX,5567.0,5664.8,0.017567810310759935,5595.0,-0.01232170597373261,2117.0,2124.0,0.003306565895134561,2105.0,-0.00894538606403017,0.014261244415625374,1.0,-0.003376319909702441,-0.003376319909702441,-0.003776319909702441,2.176917251671211,1.996461123621143
218,IC1603.CCFX,2016-03-08,IH1603.CCFX,5511.0,5531.2,0.003665396479767713,5661.0,0.023466878796644552,2098.8,2087.4,-0.005431675242996037,2100.8,0.006419469196129235,0.00909707172276375,1.0,0.017047409600515318,0.017047409600515318,0.016647409600515316,2.214028051726878,2.0296970296975694
219,IC1603.CCFX,2016-03-09,IH1603.CCFX,5551.8,5486.4,-0.01177996325516062,5500.0,0.0024788568095654995,2067.0,2053.4,-0.006579583938074451,2077.4,0.011687932209993201,-0.005200379317086168,-1.0,-0.009209075400427702,0.009209075400427702,0.008809075400427703,2.234417202993893,2.0475767838721994
220,IC1603.CCFX,2016-03-10,IH1603.CCFX,5548.0,5570.6,0.004073540014419619,5396.0,-0.031343122823394354,2077.0,2089.2,0.0058738565238323215,2045.8,-0.020773501818877937,-0.0018003165094127027,-1.0,-0.010569621004516416,0.010569621004516416,0.010169621004516417,2.2580341459955102,2.0683998637418264
221,IC1603.CCFX,2016-03-11,IH1603.CCFX,5351.0,5364.8,0.0025789572042609343,5413.2,0.009021771547867541,2048.6,2043.6,-0.0024406912037489015,2052.8,0.004501859463691638,0.005019648408009836,1.0,0.004519912084175903,0.004519912084175903,0.004119912084175903,2.268240261818477,2.0769214893353642
222,IC1603.CCFX,2016-03-14,IH1603.CCFX,5560.0,5536.6,-0.004208633093525149,5629.6,0.016797312430011146,2075.4,2070.8,-0.002216440204297898,2067.4,-0.0016418775352521342,-0.001992192889227251,-1.0,0.01843918996526328,-0.01843918996526328,-0.018839189965263282,2.2264157487439475,2.037793970854838
223,IC1603.CCFX,2016-03-15,IH1603.CCFX,5627.0,5654.0,0.004798293939932474,5608.0,-0.008135833038556806,2070.2,2074.4,0.002028789488938365,2080.2,0.002795989201696658,0.002769504450994109,1.0,-0.010931822240253464,-0.010931822240253464,-0.011331822240253463,2.202076967545778,2.014702051814851
224,IC1603.CCFX,2016-03-16,IH1603.CCFX,5700.0,5669.2,-0.005403508771929855,5565.4,-0.018309461652437742,2078.0,2077.0,-0.0004812319538017862,2105.4,0.013673567645642759,-0.0049222768181280685,-1.0,-0.0319830292980805,0.0319830292980805,0.0315830292980805,2.272506059715423,2.0783324457442225
225,IC1603.CCFX,2016-03-17,IH1603.CCFX,5602.2,5608.6,0.0011424083395810136,5760.0,0.02699425881681705,2127.8,2120.8,-0.003289782874330349,2130.0,0.004337985665786359,0.004432191213911363,1.0,0.022656273151030693,0.022656273151030693,0.02225627315103069,2.3239925777417083,2.124588380355356
226,IC1604.CCFX,2016-03-18,IH1604.CCFX,5612.0,5640.0,0.0049893086243764095,5799.6,0.02829787234042569,2111.0,2108.8,-0.0010421601136900716,2120.0,0.005311077389984709,0.006031468738066481,1.0,0.02298679495044098,0.02298679495044098,0.02258679495044098,2.377413718592604,2.172576022456532
227,IC1604.CCFX,2016-03-21,IH1604.CCFX,5870.4,5900.6,0.005144453529572157,5929.8,0.004948649289902685,2138.2,2151.8,0.006360490131886776,2177.0,0.01171112556929077,-0.0012160366023146185,-1.0,-0.0067624762793880855,0.0067624762793880855,0.006362476279388085,2.3934909224708782,2.186398985864579
228,IC1604.CCFX,2016-03-22,IH1604.CCFX,5881.6,5878.8,-0.0004760609357997714,5921.6,0.007280397360005519,2170.0,2170.8,0.0003686635944701866,2162.2,-0.00396167311590212,-0.000844724530269958,-1.0,0.01124207047590764,-0.01124207047590764,-0.011642070475907639,2.3665831288370156,2.1609447747826906
229,IC1604.CCFX,2016-03-23,IH1604.CCFX,5920.0,5952.2,0.005439189189189175,5949.2,-0.0005040153220657873,2170.0,2172.0,0.0009216589861751334,2160.8,-0.0051565377532227785,0.004517530203014042,1.0,0.004652522431156991,0.004652522431156991,0.004252522431156991,2.377593709929128,2.1701342409099453
230,IC1604.CCFX,2016-03-24,IH1604.CCFX,5900.8,5871.2,-0.005016268980477245,5843.4,-0.004734977517372951,2149.8,2132.0,-0.008279839985114945,2124.0,-0.0037523452157598447,0.0032635710046376998,1.0,-0.0009826323016131067,-0.0009826323016131067,-0.0013826323016131066,2.3752574095496395,2.1671337432096265
231,IC1604.CCFX,2016-03-25,IH1604.CCFX,5860.0,5886.0,0.004436860068259385,5910.4,0.004145429833503078,2126.2,2134.8,0.004044774715455057,2134.2,-0.0002810567734684577,0.00039208535280432777,1.0,0.004426486606971536,0.004426486606971536,0.004026486606971536,2.3857714546611213,2.175859678202176
232,IC1604.CCFX,2016-03-28,IH1604.CCFX,5965.6,6001.4,0.006001072817486852,5857.0,-0.02406105242110168,2141.4,2150.8,0.004389651629775004,2110.8,-0.01859773107680862,0.0016114211877118478,1.0,-0.0054633213442930595,-0.0054633213442930595,-0.00586332134429306,2.372737218550266,2.163101913708787
233,IC1604.CCFX,2016-03-29,IH1604.CCFX,5860.2,5859.2,-0.00017064264018296083,5788.8,-0.012015292190060034,2123.4,2121.4,-0.0009418856550814647,2103.0,-0.008673517488451021,0.0007712430148985039,1.0,-0.0033417747016090127,-0.0033417747016090127,-0.003741774701609013,2.3648080653397487,2.1550080736910697
234,IC1604.CCFX,2016-03-30,IH1604.CCFX,5868.0,5866.6,-0.00023858214042260517,6020.8,0.02628438959533619,2124.2,2125.8,0.0007532247434329786,2154.6,0.013547840812870415,-0.0009918068838555838,-1.0,0.012736548782465773,-0.012736548782465773,-0.013136548782465772,2.3346885720543806,2.1266987050044195
235,IC1604.CCFX,2016-03-31,IH1604.CCFX,6033.2,6076.4,0.007160379234900205,6020.0,-0.009281811598973011,2168.0,2167.6,-0.0001845018450185032,2158.4,-0.004244325521313819,0.007344881079918708,1.0,-0.005037486077659192,-0.005037486077659192,-0.0054374860776591925,2.3229276108769867,2.1151348104045824
236,IC1604.CCFX,2016-04-01,IH1604.CCFX,6000.4,6015.8,0.0025664955669622014,6028.0,0.002027992951893376,2154.8,2154.6,-9.281603861155396e-05,2164.6,0.004641232711408261,0.0026593116055737553,1.0,-0.002613239759514885,-0.002613239759514885,-0.003013239759514885,2.316857244085768,2.1087614020971372
237,IC1604.CCFX,2016-04-05,IH1604.CCFX,6006.0,6052.4,0.007725607725607597,6190.4,0.022800872381204096,2145.0,2155.6,0.0049417249417249565,2173.0,0.008071998515494672,0.0027838827838826408,1.0,0.014728873865709424,0.014728873865709424,0.014328873865709425,2.3509819421987626,2.138977578240664
238,IC1604.CCFX,2016-04-06,IH1604.CCFX,6190.4,6188.4,-0.00032308089945720653,6223.4,0.00565574300303795,2160.0,2167.4,0.0034259259259259434,2164.2,-0.0014764233643999036,-0.00374900682538315,-1.0,0.007132166367437853,-0.007132166367437853,-0.0075321663674378534,2.3342143478601587,2.122866443265136
239,IC1604.CCFX,2016-04-07,IH1604.CCFX,6248.4,6272.0,0.0037769669035274678,6156.0,-0.018494897959183687,2178.2,2174.6,-0.0016527407951518747,2140.8,-0.01554308838407048,0.0054297076986793424,1.0,-0.0029518095751132067,-0.0029518095751132067,-0.003351809575113207,2.3273241915977785,2.115750999193913
240,IC1604.CCFX,2016-04-08,IH1604.CCFX,6138.2,6110.2,-0.004561597862565603,6114.2,0.0006546430558738159,2125.6,2128.6,0.0014113662024839435,2124.2,-0.002067086347834257,-0.005972964065049546,-1.0,0.002721729403708073,-0.002721729403708073,-0.0031217294037080732,2.3209898449135458,2.109146197088805
241,IC1604.CCFX,2016-04-11,IH1604.CCFX,6170.0,6201.0,0.005024311183144281,6237.0,0.005805515239477588,2141.2,2152.4,0.005230711750420447,2145.0,-0.0034380226723658147,-0.00020640056727616596,-1.0,0.009243537911843402,-0.009243537911843402,-0.009643537911843402,2.299535687289084,2.088806565775559
242,IC1604.CCFX,2016-04-12,IH1604.CCFX,6230.0,6236.2,0.0009951845906901458,6239.8,0.0005772746223662306,2149.4,2145.2,-0.0019540336838188566,2143.8,-0.000652619802349208,0.0029492182745090023,1.0,0.0012298944247154386,0.0012298944247154386,0.0008298944247154387,2.3023638734103153,2.090540054698805
243,IC1604.CCFX,2016-04-13,IH1604.CCFX,6300.0,6322.8,0.003619047619047633,6306.0,-0.002657050673752215,2166.0,2168.4,0.001108033240997175,2169.0,0.00027670171555049805,0.002511014378050458,1.0,-0.002933752389302713,-0.002933752389302713,-0.003333752389302713,2.2956093078956537,2.08357071179652
244,IC1604.CCFX,2016-04-14,IH1604.CCFX,6366.0,6374.6,0.001350926798617813,6381.2,0.0010353590813541036,2188.4,2192.0,0.001645037470297872,2178.2,-0.006295620437956284,-0.000294110671680059,-1.0,0.007330979519310388,-0.007330979519310388,-0.007730979519310388,2.2787802430751323,2.067462669296586
245,IC1605.CCFX,2016-04-15,IH1605.CCFX,6225.0,6188.4,-0.005879518072289258,6214.6,0.004233727619417094,2175.0,2172.8,-0.0010114942528735016,2173.0,9.204712812960203e-05,-0.004868023819415757,-1.0,0.004141680491287492,-0.004141680491287492,-0.004541680491287492,2.269342263398457,2.0580729144249768
246,IC1605.CCFX,2016-04-18,IH1605.CCFX,6152.0,6089.6,-0.010143042912873823,6093.2,0.0005911718339464134,2165.0,2146.0,-0.00877598152424941,2149.8,0.0017707362534948867,-0.0013670613886244132,-1.0,-0.0011795644195484734,0.0011795644195484734,0.0007795644195484734,2.2720190987881392,2.059677314841899
247,IC1605.CCFX,2016-04-19,IH1605.CCFX,6160.2,6147.6,-0.002045388136748705,6102.6,-0.007319929728674568,2164.0,2163.2,-0.0003696857670980602,2155.0,-0.0037906804733727206,-0.0016757023696506446,-1.0,-0.0035292492553018473,0.0035292492553018473,0.003129249255301847,2.280037620500569,2.0661225585455303
248,IC1605.CCFX,2016-04-20,IH1605.CCFX,6148.8,6144.4,-0.000715586781160682,5791.2,-0.05748323676843958,2158.6,2161.0,0.0011118317427962765,2123.0,-0.017584451642758014,-0.0018274185239569585,-1.0,-0.03989878512568157,0.03989878512568157,0.03949878512568157,2.371008351599391,2.1477318895288438
249,IC1605.CCFX,2016-04-21,IH1605.CCFX,5800.4,5806.4,0.001034411419902126,5788.4,-0.003100027555800522,2126.0,2123.4,-0.0012229539040451431,2136.4,0.006122256758029465,0.002257365323947269,1.0,-0.009222284313829987,-0.009222284313829987,-0.009622284313829986,2.3491422384704763,2.127065802657918
250,IC1605.CCFX,2016-04-22,IH1605.CCFX,5741.0,5769.0,0.004877199094234452,5850.0,0.014040561622464809,2123.4,2132.2,0.0041442968823584,2147.8,0.0073163868305039514,0.000732902211876052,1.0,0.006724174791960857,0.006724174791960857,0.006324174791960857,2.36493828149313,2.140517738587929
251,IC1605.CCFX,2016-04-25,IH1605.CCFX,5808.8,5770.2,-0.006645090207960447,5815.4,0.007833350663755123,2139.0,2125.4,-0.006358111266947075,2136.8,0.0053636962454126635,-0.0002869789410133716,-1.0,0.0024696544183424596,-0.0024696544183424596,-0.0028696544183424598,2.3590977012171335,2.13437519240185
252,IC1605.CCFX,2016-04-26,IH1605.CCFX,5825.6,5852.8,0.004669046965119383,5885.0,0.005501640240568539,2142.4,2153.2,0.0050410754294247795,2141.4,-0.005480215493219309,-0.00037202846430539616,-1.0,0.010981855733787849,-0.010981855733787849,-0.011381855733787848,2.3331904306004563,2.1100820418801565
253,IC1605.CCFX,2016-04-27,IH1605.CCFX,5897.6,5888.2,-0.0015938686923495649,5865.8,-0.003804218606704879,2147.2,2141.8,-0.0025149031296570756,2131.6,-0.00476234942571685,0.0009210344373075108,1.0,0.0009581308190119708,0.0009581308190119708,0.0005581308190119709,2.335425932258638,2.1112597436983735
254,IC1605.CCFX,2016-04-28,IH1605.CCFX,5881.4,5842.0,-0.0066990852518107324,5833.0,-0.001540568298527889,2140.8,2135.0,-0.0027092675635277397,2124.6,-0.004871194379391097,-0.003989817688282993,-1.0,0.003330626080863208,-0.003330626080863208,-0.0037306260808632084,2.3276475017387335,2.103383423035056
255,IC1605.CCFX,2016-04-29,IH1605.CCFX,5809.8,5814.0,0.0007229164515130115,5844.8,0.005297557619539095,2127.6,2125.0,-0.00122203421695799,2124.6,-0.00018823529411771123,0.0019449506684710016,1.0,0.005485792913656806,0.005485792913656806,0.005085792913656806,2.3404164939092627,2.1140807955426304
256,IC1605.CCFX,2016-05-03,IH1605.CCFX,5863.0,5848.6,-0.0024560805048609025,6085.0,0.04041992955579099,2131.4,2127.0,-0.0020643708360702506,2155.0,0.01316408086506815,-0.00039170966879065183,-1.0,0.02725584869072284,-0.02725584869072284,-0.02765584869072284,2.2766264560779996,2.0556140969411407
257,IC1605.CCFX,2016-05-04,IH1605.CCFX,6060.0,6044.2,-0.0026072607260726466,6062.8,0.003077330333212114,2148.0,2146.8,-0.0005586592178770111,2149.2,0.0011179429849075273,-0.0020486015081956355,-1.0,0.0019593873483045865,-0.0019593873483045865,-0.0023593873483045867,2.272165663003145,2.0507641070478213
258,IC1605.CCFX,2016-05-05,IH1605.CCFX,6053.8,6060.2,0.0010571872212494782,6132.8,0.011979802646777449,2142.8,2143.4,0.0002800074668658503,2146.2,0.001306335728282093,0.0007771797543836279,1.0,0.010673466918495356,0.010673466918495356,0.010273466918495356,2.29641754804055,2.071832564259215
259,IC1605.CCFX,2016-05-06,IH1605.CCFX,6111.0,6132.0,0.0034364261168384758,5887.8,-0.03982387475538163,2145.4,2144.0,-0.0006525589633634699,2091.2,-0.02462686567164185,0.004088985080201946,1.0,-0.015197009083739776,-0.015197009083739776,-0.015597009083739776,2.2615188697029187,2.0395181729344762
260,IC1605.CCFX,2016-05-09,IH1605.CCFX,5830.0,5812.0,-0.003087478559176682,5652.8,-0.027391603578802437,2090.8,2089.2,-0.0007652573177733268,2060.2,-0.013880911353628234,-0.002322221241403355,-1.0,-0.013510692225174203,0.013510692225174203,0.013110692225174204,2.2920735551128986,2.06625766798747
261,IC1605.CCFX,2016-05-10,IH1605.CCFX,5679.0,5692.4,0.002359570346891937,5650.0,-0.007448527861710241,2050.0,2067.4,0.008487804878048788,2064.4,-0.0014510979974847737,-0.006128234531156851,-1.0,-0.0059974298642254675,0.0059974298642254675,0.005597429864225467,2.305820105503334,2.077823400365448
262,IC1605.CCFX,2016-05-11,IH1605.CCFX,5711.0,5695.6,-0.002696550516546936,5640.4,-0.009691691832291682,2072.6,2069.8,-0.0013509601466755727,2070.8,0.0004831384674848227,-0.0013455903698713634,-1.0,-0.010174830299776505,0.010174830299776505,0.009774830299776506,2.329281433778643,2.0981337714969244
263,IC1605.CCFX,2016-05-12,IH1605.CCFX,5600.0,5513.8,-0.015392857142857097,5670.0,0.028328920163952276,2064.4,2051.6,-0.006200348769618391,2076.0,0.011893156560733198,-0.009192508373238706,-1.0,0.016435763603219078,-0.016435763603219078,-0.01683576360321908,2.29099791476769,2.0628100873120716
264,IC1605.CCFX,2016-05-13,IH1605.CCFX,5649.0,5676.2,0.004815011506461353,5659.2,-0.0029949614178499395,2074.6,2070.4,-0.0020244866480284562,2073.2,0.001352395672333806,0.006839498154489809,1.0,-0.0043473570901837455,-0.0043473570901837455,-0.004747357090183746,2.2810381287393287,2.0530171912183683
265,IC1605.CCFX,2016-05-16,IH1605.CCFX,5641.0,5670.0,0.005140932458783887,5772.2,0.018024691358024647,2069.8,2071.4,0.0007730215479755387,2077.8,0.0030896977889349753,0.004367910910808348,1.0,0.014934993569089672,0.014934993569089672,0.014534993569089672,2.315105418522899,2.082857782889958
266,IC1605.CCFX,2016-05-17,IH1605.CCFX,5784.2,5780.2,-0.0006915390200892269,5779.2,-0.00017300439431167103,2079.8,2077.4,-0.0011539571112607616,2075.6,-0.0008664677000097543,0.00046241809117153476,1.0,0.0006934633056980832,0.0006934633056980832,0.0002934633056980832,2.3167108591794676,2.0834690252202237
267,IC1605.CCFX,2016-05-18,IH1605.CCFX,5701.0,5704.8,0.0006665497281179711,5632.8,-0.01262095077829195,2065.8,2068.2,0.0011617775196048896,2068.8,0.00029010733971590597,-0.0004952277914869185,-1.0,-0.012911058118007857,0.012911058118007857,0.012511058118007857,2.3466220477249538,2.109535427281823
268,IC1605.CCFX,2016-05-19,IH1605.CCFX,5630.0,5641.6,0.0020603907637655183,5641.2,-7.090187180947005e-05,2066.6,2068.0,0.0006774412077810155,2066.4,-0.000773694390715618,0.0013829495559845029,1.0,0.0007027925189061479,0.0007027925189061479,0.0003027925189061479,2.348271236144795,2.110174178827571
269,IC1606.CCFX,2016-05-20,IH1606.CCFX,5431.0,5452.0,0.003866691217087048,5562.8,0.020322817314746944,2046.2,2048.0,0.0008796794057277513,2061.0,0.00634765625,0.002987011811359297,1.0,0.013975161064746944,0.013975161064746944,0.013575161064746944,2.3810887048936307,2.1388201331798258
270,IC1606.CCFX,2016-05-23,IH1606.CCFX,5586.6,5644.8,0.010417785415100411,5635.2,-0.001700680272108901,2063.6,2068.0,0.002132196162046851,2064.2,-0.0018375241779498008,0.00828558925305356,1.0,0.0001368439058408999,0.0001368439058408999,-0.0002631560941591001,2.3814145423721618,2.1382572896274694
271,IC1606.CCFX,2016-05-24,IH1606.CCFX,5633.8,5624.6,-0.0016330008165004184,5598.6,-0.004622550936955516,2062.8,2058.2,-0.0022299786697693724,2052.8,-0.0026236517345251675,0.000596977853268954,1.0,-0.0019988992024303487,-0.0019988992024303487,-0.002398899202430349,2.3766543347427582,2.1331278259207913
272,IC1606.CCFX,2016-05-25,IH1606.CCFX,5665.0,5653.4,-0.0020476610767873327,5556.0,-0.01722857041780157,2069.6,2065.8,-0.001836103594897387,2057.0,-0.00425985090521841,-0.00021155748188994572,-1.0,-0.01296871951258316,0.01296871951258316,0.01256871951258316,2.407476498188402,2.159938511249276
