,Unnamed: 0,Unnamed: 0.1,instrumentID_IC,tradedate,instrumentID_IH,ICopen,ICopen2,ICopen_ret,ICclose,IC_rest_of_the_day,IHopen,IHopen2,IHopen_ret,IHclose,IH_rest_of_the_day,dopen,signal,drest,ret,cum,fee_cum,fee_ret
339,339,339,IC1609.CCFX,2016/8/30,IH1609.CCFX,6329,6342.2,0.002085638,6330,-0.001923623,2209.8,2211.4,0.000724047,2219.2,0.003527177,0.00136159,1,-0.0054508,-0.0054508,2.619153174,2.287773262,-0.0058508
340,340,340,IC1609.CCFX,2016/8/31,IH1609.CCFX,6326.8,6328.8,0.000316116,6343,0.002243711,2218,2221.4,0.001532913,2226.2,0.002160799,-0.001216797,-1,8.29E-05,-8.29E-05,2.618936015,2.286668469,-0.000482912
341,341,341,IC1609.CCFX,2016/9/1,IH1609.CCFX,6340,6334.8,-0.000820189,6279,-0.008808486,2224,2222.2,-0.000809353,2211.6,-0.004770048,-1.08E-05,-1,-0.004038439,0.004038439,2.629512428,2.294988373,0.003638439
342,342,342,IC1609.CCFX,2016/9/2,IH1609.CCFX,6273.2,6281.8,0.001370911,6271,-0.001719252,2209,2213.2,0.001901313,2218.8,0.002530273,-0.000530402,-1,-0.004249525,0.004249525,2.640686608,2.303822988,0.003849525
343,343,343,IC1609.CCFX,2016/9/5,IH1609.CCFX,6302.6,6324.2,0.003427157,6309.2,-0.002371841,2224.8,2226,0.000539374,2220.6,-0.002425876,0.002887783,1,5.40E-05,5.40E-05,2.640829296,2.303025945,-0.000345965
344,344,344,IC1609.CCFX,2016/9/6,IH1609.CCFX,6312.8,6312.8,0,6445.8,0.021068306,2222.6,2223.2,0.000269954,2230,0.003058654,-0.000269954,-1,0.018009651,-0.018009651,2.593268881,2.26062804,-0.018409651
345,345,345,IC1609.CCFX,2016/9/7,IH1609.CCFX,6452,6470,0.002789833,6429,-0.00633694,2230.2,2231.2,0.00044839,2234,0.00125493,0.002341442,1,-0.00759187,-0.00759187,2.573581121,2.242561395,-0.00799187
346,346,346,IC1609.CCFX,2016/9/8,IH1609.CCFX,6430,6437.8,0.001213064,6477.2,0.006120103,2233.6,2232.2,-0.000626791,2230.6,-0.000716782,0.001839855,1,0.006836885,0.006836885,2.591176398,2.256996505,0.006436885
347,347,347,IC1609.CCFX,2016/9/9,IH1609.CCFX,6475,6469,-0.000926641,6445,-0.003710002,2230.4,2232.6,0.00098637,2224.8,-0.003493684,-0.001913011,-1,-0.000216317,0.000216317,2.591736914,2.256581933,-0.000183683
348,348,348,IC1609.CCFX,2016/9/12,IH1609.CCFX,6340,6305,-0.005520505,6256,-0.00777161,2194.4,2191.6,-0.001275975,2187.6,-0.001825151,-0.00424453,-1,-0.005946459,0.005946459,2.607148572,2.269097973,0.005546459
349,349,349,IC1609.CCFX,2016/9/13,IH1609.CCFX,6298.2,6297.8,-6.35E-05,6292.2,-0.000889199,2188.2,2189.4,0.000548396,2186,-0.001552937,-0.000611906,-1,0.000663737,-0.000663737,2.60541811,2.266684248,-0.001063737
350,350,350,IC1609.CCFX,2016/9/14,IH1609.CCFX,6271.4,6272.6,0.000191345,6270,-0.000414501,2180,2181.4,0.000642202,2175,-0.002933896,-0.000450857,-1,0.002519394,-0.002519394,2.598854034,2.260066902,-0.002919394
351,351,351,IC1610.CCFX,2016/9/19,IH1610.CCFX,6180.2,6185.8,0.00090612,6223.8,0.006143102,2162.8,2170.2,0.003421491,2172.8,0.001198046,-0.002515371,-1,0.004945056,-0.004945056,2.586002556,2.247986719,-0.005345056
352,352,352,IC1610.CCFX,2016/9/20,IH1610.CCFX,6223.6,6218.4,-0.000835529,6217.6,-0.00012865,2175.2,2172.4,-0.001287238,2172.4,0,0.000451709,1,-0.00012865,-0.00012865,2.585669865,2.24679832,-0.00052865
353,353,353,IC1610.CCFX,2016/9/21,IH1610.CCFX,6228,6225,-0.000481696,6248.2,0.003726908,2172.4,2171.2,-0.000552384,2176.6,0.002487104,7.07E-05,1,0.001239804,0.001239804,2.588875589,2.248685189,0.000839804
354,354,354,IC1610.CCFX,2016/9/22,IH1610.CCFX,6280,6290,0.001592357,6293.2,0.000508744,2184.8,2183,-0.000823874,2189.6,0.003023362,0.002416231,1,-0.002514618,-0.002514618,2.582365555,2.24213113,-0.002914618
355,355,355,IC1610.CCFX,2016/9/23,IH1610.CCFX,6316.2,6305.6,-0.001678224,6298.6,-0.001110124,2189,2189.4,0.000182732,2184.4,-0.002283731,-0.001860956,-1,0.001173606,-0.001173606,2.579334874,2.238602899,-0.001573606
356,356,356,IC1610.CCFX,2016/9/26,IH1610.CCFX,6288.6,6287.4,-0.000190821,6201.2,-0.01370996,2179.2,2174,-0.002386197,2160.8,-0.006071757,0.002195375,1,-0.007638202,-0.007638202,2.559633392,2.220608555,-0.008038202
357,357,357,IC1610.CCFX,2016/9/27,IH1610.CCFX,6238.8,6211.8,-0.004327755,6245.6,0.005441257,2156.8,2162,0.002410979,2168.2,0.002867715,-0.006738735,-1,0.002573542,-0.002573542,2.553046068,2.214005483,-0.002973542
358,358,358,IC1610.CCFX,2016/9/28,IH1610.CCFX,6248.6,6242,-0.001056237,6240.2,-0.000288369,2168,2166.2,-0.000830258,2163.8,-0.001107931,-0.000225978,-1,0.000819562,-0.000819562,2.550953689,2.211305366,-0.001219562
359,359,359,IC1610.CCFX,2016/9/29,IH1610.CCFX,6254.8,6259.8,0.000799386,6299.8,0.006389981,2168.6,2172.4,0.001752283,2173.4,0.00046032,-0.000952897,-1,0.00592966,-0.00592966,2.535827401,2.197308555,-0.00632966
360,360,360,IC1610.CCFX,2016/9/30,IH1610.CCFX,6289.4,6283.8,-0.000890387,6318.6,0.00553805,2168.8,2169.8,0.000461084,2175.4,0.002580883,-0.001351471,-1,0.002957167,-0.002957167,2.528328535,2.189931823,-0.003357167
361,361,361,IC1610.CCFX,2016/10/10,IH1610.CCFX,6348.8,6379.4,0.004819808,6444.6,0.010220397,2190.8,2195.4,0.00209969,2199.6,0.001913091,0.002720119,1,0.008307306,0.008307306,2.549332134,2.207248283,0.007907306
362,362,362,IC1610.CCFX,2016/10/11,IH1610.CCFX,6446.4,6443.4,-0.000465376,6454.8,0.001769252,2200,2201.6,0.000727273,2204,0.001090116,-0.001192649,-1,0.000679136,-0.000679136,2.547600791,2.204866362,-0.001079136
363,363,363,IC1610.CCFX,2016/10/12,IH1610.CCFX,6442,6439.4,-0.000403601,6448.2,0.001366587,2199.2,2197.4,-0.000818479,2198.2,0.000364067,0.000414878,1,0.00100252,0.00100252,2.550154812,2.206194839,0.00060252
364,364,364,IC1610.CCFX,2016/10/13,IH1610.CCFX,6457.8,6453.6,-0.000650376,6462,0.001301599,2194.8,2196.6,0.00082012,2194.6,-0.000910498,-0.001470497,-1,0.002212097,-0.002212097,2.544513622,2.200432044,-0.002612097
365,365,365,IC1610.CCFX,2016/10/14,IH1610.CCFX,6461.6,6459.6,-0.000309521,6467,0.001145582,2194.6,2195.4,0.000364531,2206.2,0.004919377,-0.000674052,-1,-0.003773795,0.003773795,2.554116095,2.207855851,0.003373795
366,366,366,IC1610.CCFX,2016/10/17,IH1610.CCFX,6482,6470,-0.00185128,6418,-0.008037094,2202.2,2200.6,-0.000726546,2186.2,-0.00654367,-0.001124734,-1,-0.001493424,0.001493424,2.557930474,2.210269974,0.001093424
367,367,367,IC1610.CCFX,2016/10/18,IH1610.CCFX,6419.4,6428.8,0.001464311,6505.4,0.011915132,2187.2,2189.4,0.001005852,2220.6,0.01425048,0.000458459,1,-0.002335348,-0.002335348,2.551956817,2.204224117,-0.002735348
368,368,368,IC1610.CCFX,2016/10/19,IH1610.CCFX,6510.2,6517.4,0.001105957,6491.2,-0.004020008,2223,2222,-0.000449843,2217.4,-0.002070207,0.001555799,1,-0.001949801,-0.001949801,2.546981009,2.199044629,-0.002349801
369,369,369,IC1610.CCFX,2016/10/20,IH1610.CCFX,6500.6,6501.8,0.000184598,6499,-0.00043065,2219,2221,0.000901307,2221.2,9.00E-05,-0.000716709,-1,-0.0005207,0.0005207,2.548307221,2.199310053,0.0001207
370,370,370,IC1611.CCFX,2016/10/21,IH1611.CCFX,6416,6407,-0.001402743,6396.6,-0.001623225,2213.2,2210.8,-0.001084403,2224.2,0.006061154,-0.00031834,-1,-0.007684379,0.007684379,2.567889379,2.215330661,0.007284379
371,371,371,IC1611.CCFX,2016/10/24,IH1611.CCFX,6428.8,6433.8,0.00077775,6471.4,0.005844136,2226.2,2237,0.004851316,2258.8,0.009745194,-0.004073566,-1,-0.003901059,0.003901059,2.577906867,2.223086664,0.003501059
372,372,372,IC1611.CCFX,2016/10/25,IH1611.CCFX,6488,6494,0.000924784,6487,-0.001077918,2258.8,2260.2,0.000619798,2253.2,-0.003097071,0.000304986,1,0.002019153,0.002019153,2.583112055,2.226686181,0.001619153
373,373,373,IC1611.CCFX,2016/10/26,IH1611.CCFX,6488,6477.8,-0.001572133,6471,-0.001049739,2253.2,2251,-0.000976389,2244.8,-0.002754331,-0.000595744,-1,0.001704592,-0.001704592,2.578708902,2.221999914,-0.002104592
374,374,374,IC1611.CCFX,2016/10/27,IH1611.CCFX,6471,6461,-0.001545356,6458.2,-0.000433369,2246.2,2244.4,-0.000801353,2241.8,-0.001158439,-0.000744003,-1,0.000725069,-0.000725069,2.57683916,2.21950001,-0.001125069
375,375,375,IC1611.CCFX,2016/10/28,IH1611.CCFX,6458.6,6460,0.000216765,6411,-0.007585139,2242.2,2249.2,0.003121934,2247.4,-0.000800285,-0.002905169,-1,-0.006784855,0.006784855,2.594322639,2.233671196,0.006384855
376,376,376,IC1611.CCFX,2016/10/31,IH1611.CCFX,6403.8,6377,-0.004185015,6407.6,0.004798495,2242.8,2227.2,-0.006955591,2242.8,0.00700431,0.002770576,1,-0.002205816,-0.002205816,2.588600041,2.22785066,-0.002605816
377,377,377,IC1611.CCFX,2016/11/1,IH1611.CCFX,6410,6411,0.000156006,6465,0.008423023,2243,2241.2,-0.000802497,2253.8,0.005621988,0.000958503,1,0.002801035,0.002801035,2.5958508,2.233199807,0.002401035
378,378,378,IC1611.CCFX,2016/11/2,IH1611.CCFX,6455,6459,0.000619675,6400,-0.009134541,2243.2,2245.6,0.0010699,2240.6,-0.002226576,-0.000450225,-1,-0.006907965,0.006907965,2.613782845,2.247733392,0.006507965
379,379,379,IC1611.CCFX,2016/11/3,IH1611.CCFX,6396.6,6403,0.001000532,6435,0.004997657,2237.4,2238.6,0.000536337,2263,0.010899669,0.000464195,1,-0.005902012,-0.005902012,2.598356267,2.233568149,-0.006302012
380,380,380,IC1611.CCFX,2016/11/4,IH1611.CCFX,6435,6454.4,0.003014763,6419.6,-0.005391671,2262,2267,0.002210433,2263.4,-0.001588002,0.00080433,1,-0.003803669,-0.003803669,2.58847298,2.224178968,-0.004203669
381,381,381,IC1611.CCFX,2016/11/7,IH1611.CCFX,6438.8,6431.8,-0.001087159,6409,-0.003544886,2270,2264.4,-0.00246696,2269,0.002031443,0.001379801,1,-0.00557633,-0.00557633,2.574038801,2.210886541,-0.00597633
382,382,382,IC1611.CCFX,2016/11/8,IH1611.CCFX,6434,6438,0.000621697,6469,0.00481516,2274.8,2278.2,0.001494637,2281,0.00122904,-0.00087294,-1,0.00358612,-0.00358612,2.564807991,2.202073683,-0.00398612
383,383,383,IC1611.CCFX,2016/11/9,IH1611.CCFX,6467.4,6456.2,-0.001731762,6405,-0.007930362,2281.4,2275.4,-0.002629964,2263.8,-0.005098005,0.000898202,1,-0.002832357,-0.002832357,2.557543539,2.194955795,-0.003232357
384,384,384,IC1611.CCFX,2016/11/10,IH1611.CCFX,6473,6488.2,0.002348216,6499,0.00166456,2279.2,2282.8,0.001579502,2287,0.001839846,0.000768714,1,-0.000175286,-0.000175286,2.557095239,2.193693069,-0.000575286
385,385,385,IC1611.CCFX,2016/11/11,IH1611.CCFX,6496.8,6501.4,0.000708041,6563,0.009474882,2281.8,2283.2,0.000613551,2308.4,0.011037141,9.45E-05,1,-0.001562259,-0.001562259,2.553100395,2.189388476,-0.001962259
386,386,386,IC1611.CCFX,2016/11/14,IH1611.CCFX,6552.6,6569.4,0.002563868,6586.6,0.0026182,2301.6,2306.6,0.002172402,2314.8,0.003555016,0.000391466,1,-0.000936817,-0.000936817,2.550708609,2.186461666,-0.001336817
387,387,387,IC1611.CCFX,2016/11/15,IH1611.CCFX,6580,6580.6,9.12E-05,6601.8,0.003221591,2317.2,2311,-0.002675643,2309,-0.000865426,0.002766828,1,0.004087017,0.004087017,2.561133398,2.194523187,0.003687017
388,388,388,IC1611.CCFX,2016/11/16,IH1611.CCFX,6627,6619.2,-0.001177003,6627.4,0.00123882,2311.2,2310.2,-0.000432676,2306.2,-0.001731452,-0.000744328,-1,0.002970272,-0.002970272,2.553526135,2.187127046,-0.003370272
389,389,389,IC1611.CCFX,2016/11/17,IH1611.CCFX,6620,6585,-0.005287009,6635.6,0.007684131,2304,2295.4,-0.003732639,2311.6,0.007057593,-0.00155437,-1,0.000626537,-0.000626537,2.551926256,2.184881879,-0.001026537
390,390,390,IC1612.CCFX,2016/11/18,IH1612.CCFX,6549.8,6531,-0.002870317,6506.8,-0.003705405,2303,2298.2,-0.002084238,2296.8,-0.000609172,-0.000786079,-1,-0.003096233,0.003096233,2.559827613,2.190772829,0.002696233
391,391,391,IC1612.CCFX,2016/11/21,IH1612.CCFX,6511.2,6517.4,0.000952205,6523.2,0.000889925,2300,2298.8,-0.000521739,2321.6,0.009918218,0.001473945,1,-0.009028293,-0.009028293,2.53671674,2.170117581,-0.009428293
392,392,392,IC1612.CCFX,2016/11/22,IH1612.CCFX,6535.2,6549.6,0.002203452,6593.6,0.006717968,2325.2,2333,0.00335455,2343,0.004286327,-0.001151098,-1,0.002431641,-0.002431641,2.530548356,2.163972588,-0.002831641
393,393,393,IC1612.CCFX,2016/11/23,IH1612.CCFX,6615,6596.6,-0.002781557,6561.8,-0.005275445,2343.2,2340.6,-0.001109594,2349.8,0.003930616,-0.001671963,-1,-0.009206061,0.009206061,2.553844738,2.183028662,0.008806061
394,394,394,IC1612.CCFX,2016/11/24,IH1612.CCFX,6568.4,6557.6,-0.001644236,6547.6,-0.001524948,2346.6,2350,0.001448905,2356,0.002553191,-0.003093141,-1,-0.00407814,0.00407814,2.564259674,2.191058146,0.00367814
395,395,395,IC1612.CCFX,2016/11/25,IH1612.CCFX,6541,6541,0,6564.8,0.003638587,2359.8,2368.8,0.003813883,2390.4,0.009118541,-0.003813883,-1,-0.005479954,0.005479954,2.578311698,2.20218862,0.005079954
396,396,396,IC1612.CCFX,2016/11/28,IH1612.CCFX,6595.8,6581.2,-0.00221353,6596.4,0.002309609,2400,2408.4,0.0035,2403.4,-0.002076067,-0.00571353,-1,0.004385676,-0.004385676,2.567004057,2.191649658,-0.004785676
397,397,397,IC1612.CCFX,2016/11/29,IH1612.CCFX,6588,6563,-0.003794778,6556.8,-0.00094469,2398,2395.4,-0.001084237,2445,0.020706354,-0.002710542,-1,-0.021651044,0.021651044,2.622582375,2.238224501,0.021251044
398,398,398,IC1612.CCFX,2016/11/30,IH1612.CCFX,6543,6537,-0.000917011,6531.2,-0.000887257,2435,2440.8,0.00238193,2419.4,-0.008767617,-0.003298941,-1,0.00788036,-0.00788036,2.601915481,2.219691197,-0.00828036
399,399,399,IC1612.CCFX,2016/12/1,IH1612.CCFX,6540.2,6543,0.000428121,6572,0.004432218,2424.8,2431.2,0.002639393,2434.2,0.001233959,-0.002211271,-1,0.003198259,-0.003198259,2.593593881,2.211704173,-0.003598259
400,400,400,IC1612.CCFX,2016/12/2,IH1612.CCFX,6550.2,6550.2,0,6433,-0.017892583,2429.8,2425.6,-0.001728537,2412.6,-0.005359499,0.001728537,1,-0.012533085,-0.012533085,2.561088149,2.183100015,-0.012933085
401,401,401,IC1612.CCFX,2016/12/5,IH1612.CCFX,6395,6428.2,0.005191556,6430,0.000280016,2376.8,2390.8,0.005890273,2370.2,-0.008616363,-0.000698717,-1,0.008896379,-0.008896379,2.538303739,2.16280509,-0.009296379
402,402,402,IC1612.CCFX,2016/12/6,IH1612.CCFX,6451.6,6477.2,0.003968008,6431.4,-0.007070957,2376.4,2378.2,0.000757448,2366.6,-0.004877639,0.00321056,1,-0.002193318,-0.002193318,2.532736431,2.157196249,-0.002593318
403,403,403,IC1612.CCFX,2016/12/7,IH1612.CCFX,6443,6440,-0.000465622,6488.6,0.007546584,2369,2371.4,0.001013086,2370.6,-0.000337353,-0.001478707,-1,0.007883937,-0.007883937,2.512768496,2.13932617,-0.008283937
404,404,404,IC1612.CCFX,2016/12/8,IH1612.CCFX,6491.2,6489.2,-0.000308109,6488.8,-6.16E-05,2380,2378.2,-0.000756303,2377,-0.000504583,0.000448193,1,0.000442942,0.000442942,2.513881508,2.139418038,4.29E-05
405,405,405,IC1612.CCFX,2016/12/9,IH1612.CCFX,6470,6473.6,0.000556414,6456,-0.002718735,2376,2369.4,-0.002777778,2407.6,0.016122225,0.003334192,1,-0.01884096,-0.01884096,2.466517568,2.098253582,-0.01924096
406,406,406,IC1612.CCFX,2016/12/12,IH1612.CCFX,6459.2,6476,0.002600941,6174.6,-0.046541075,2408.8,2405.2,-0.00149452,2380.4,-0.010310993,0.004095461,1,-0.036230082,-0.036230082,2.377155435,2.021394381,-0.036630082
407,407,407,IC1612.CCFX,2016/12/13,IH1612.CCFX,6188.6,6172.6,-0.002585399,6231,0.009461167,2376.6,2376.8,8.42E-05,2370.2,-0.002776843,-0.002669553,-1,0.01223801,-0.01223801,2.348063783,1.995847979,-0.01263801
408,408,408,IC1612.CCFX,2016/12/14,IH1612.CCFX,6231,6226.6,-0.000706147,6224,-0.000417563,2370.2,2375.4,0.002193908,2358.8,-0.006988297,-0.002900054,-1,0.006570733,-0.006570733,2.332635282,1.981935455,-0.006970733
409,409,409,IC1612.CCFX,2016/12/15,IH1612.CCFX,6217,6227.4,0.001672833,6262.8,0.005684555,2347.8,2352.8,0.002129653,2304,-0.020741244,-0.000456821,-1,0.0264258,-0.0264258,2.270993529,1.928768451,-0.0268258
410,410,410,IC1701.CCFX,2016/12/16,IH1701.CCFX,6148.4,6167,0.003025177,6204.4,0.006064537,2301,2307.2,0.002694481,2291.6,-0.006761442,0.000330697,1,0.012825979,0.012825979,2.300121245,1.952735289,0.012425979
411,411,411,IC1701.CCFX,2016/12/19,IH1701.CCFX,6204,6187,-0.002740168,6198,0.001777921,2291.6,2289.4,-0.000960028,2281.4,-0.003494365,-0.00178014,-1,0.005272287,-0.005272287,2.287994346,1.941658814,-0.005672287
412,412,412,IC1701.CCFX,2016/12/20,IH1701.CCFX,6190.4,6202.6,0.001970793,6183.8,-0.003030987,2281,2283.2,0.000964489,2266.8,-0.007182901,0.001006304,1,0.004151914,0.004151914,2.297493903,1.948943751,0.003751914
413,413,413,IC1701.CCFX,2016/12/21,IH1701.CCFX,6200.4,6220.6,0.003257854,6256.6,0.005787223,2275.2,2275.6,0.000175809,2290.2,0.00641589,0.003082046,1,-0.000628667,-0.000628667,2.296049543,1.946938937,-0.001028667
414,414,414,IC1701.CCFX,2016/12/22,IH1701.CCFX,6249.4,6238.2,-0.001792172,6235,-0.000512968,2285.2,2285.4,8.75E-05,2278.6,-0.002975409,-0.001879692,-1,0.002462441,-0.002462441,2.290395658,1.94136594,-0.002862441
415,415,415,IC1701.CCFX,2016/12/23,IH1701.CCFX,6230.2,6227,-0.000513627,6209.8,-0.002762165,2276.2,2276.6,0.000175731,2263,-0.005973821,-0.000689359,-1,0.003211656,-0.003211656,2.283039695,1.934354394,-0.003611656
416,416,416,IC1701.CCFX,2016/12/26,IH1701.CCFX,6181.6,6155.8,-0.004173677,6219.8,0.010396699,2251,2248.4,-0.001155042,2283,0.015388721,-0.003018635,-1,-0.004992022,0.004992022,2.294436679,1.943236992,0.004592022
417,417,417,IC1701.CCFX,2016/12/27,IH1701.CCFX,6216,6215.2,-0.0001287,6216,0.000128717,2280,2282.2,0.000964912,2275,-0.003154851,-0.001093612,-1,0.003283567,-0.003283567,2.286902742,1.936078947,-0.003683567
418,418,418,IC1701.CCFX,2016/12/28,IH1701.CCFX,6224.8,6226.2,0.000224907,6218,-0.001317015,2275.2,2278,0.001230661,2268,-0.004389816,-0.001005754,-1,0.0030728,-0.0030728,2.279875546,1.929355332,-0.0034728
419,419,419,IC1701.CCFX,2016/12/29,IH1701.CCFX,6214.8,6215.4,9.65E-05,6215.8,6.44E-05,2261.6,2264.8,0.001414927,2265.8,0.00044154,-0.001318384,-1,-0.000377184,0.000377184,2.280735478,1.929311311,-2.28E-05
420,420,420,IC1701.CCFX,2016/12/30,IH1701.CCFX,6225,6228.4,0.000546185,6210.6,-0.002857877,2270.6,2278.4,0.003435215,2273.4,-0.002194522,-0.002889031,-1,-0.000663354,0.000663354,2.282248414,1.929819404,0.000263354
421,421,421,IC1701.CCFX,2017/1/3,IH1701.CCFX,6242,6235.2,-0.001089394,6275.8,0.006511419,2279,2280,0.000438789,2299,0.008333333,-0.001528183,-1,-0.001821914,0.001821914,2.286406475,1.932563441,0.001421914
422,422,422,IC1701.CCFX,2017/1/4,IH1701.CCFX,6275.8,6268.4,-0.001179133,6367,0.015729692,2297.4,2299.4,0.000870549,2313.6,0.006175524,-0.002049682,-1,0.009554168,-0.009554168,2.264561764,1.913326381,-0.009954168
423,423,423,IC1701.CCFX,2017/1/5,IH1701.CCFX,6362,6362,0,6359,-0.00047155,2319.2,2316.2,-0.001293549,2312.8,-0.001467922,0.001293549,1,0.000996372,0.000996372,2.26681811,1.914467435,0.000596372
424,424,424,IC1701.CCFX,2017/1/6,IH1701.CCFX,6357.6,6359.6,0.000314584,6339,-0.003239197,2314.8,2316.6,0.000777605,2303.8,-0.005525339,-0.000463021,-1,0.002286141,-0.002286141,2.261635843,1.909324904,-0.002686141
425,425,425,IC1701.CCFX,2017/1/9,IH1701.CCFX,6336,6338,0.000315657,6373.8,0.00564847,2305,2308,0.001301518,2312.2,0.001819757,-0.000985862,-1,0.003828712,-0.003828712,2.25297669,1.901250919,-0.004228712
426,426,426,IC1701.CCFX,2017/1/10,IH1701.CCFX,6375,6367.2,-0.001223529,6344.6,-0.003549441,2312.2,2312.8,0.000259493,2307.4,-0.002334832,-0.001483023,-1,-0.001214609,0.001214609,2.255713175,1.902799694,0.000814609
427,427,427,IC1701.CCFX,2017/1/11,IH1701.CCFX,6339.2,6340.4,0.000189298,6297.6,-0.006750363,2310.2,2307.4,-0.001212016,2298.6,-0.003813816,0.001401315,1,-0.002936546,-0.002936546,2.249089169,1.896450915,-0.003336546
428,428,428,IC1701.CCFX,2017/1/12,IH1701.CCFX,6302.4,6309.8,0.001174156,6238.4,-0.011315731,2299,2300.8,0.000782949,2290.8,-0.004346314,0.000391207,1,-0.006969417,-0.006969417,2.233414329,1.882475178,-0.007369417
429,429,429,IC1701.CCFX,2017/1/13,IH1701.CCFX,6245.2,6257.4,0.0019535,6178.4,-0.012625052,2291.2,2293.4,0.000960196,2305,0.005057993,0.000993305,1,-0.017683044,-0.017683044,2.193920764,1.848434295,-0.018083044
430,430,430,IC1701.CCFX,2017/1/16,IH1701.CCFX,6171.8,6169.2,-0.000421271,6011.4,-0.025578681,2302,2303.2,0.000521286,2325.2,0.009551928,-0.000942557,-1,-0.035130609,0.035130609,2.270994537,1.912631544,0.034730609
431,431,431,IC1701.CCFX,2017/1/17,IH1701.CCFX,5998,6032.2,0.005701901,6065,0.005437485,2321,2327.6,0.002843602,2325.6,-0.000859254,0.002858299,1,0.00629674,0.00629674,2.285294398,1.923909834,0.00589674
432,432,432,IC1701.CCFX,2017/1/18,IH1701.CCFX,6059,6043.2,-0.002607691,6073.8,0.005063542,2329.8,2326.4,-0.001459353,2345,0.007995186,-0.001148338,-1,-0.002931643,0.002931643,2.291994066,1.928780488,0.002531643
433,433,433,IC1701.CCFX,2017/1/19,IH1701.CCFX,6063.4,6056.8,-0.001088498,6047,-0.001618016,2338.6,2343,0.001881468,2334,-0.003841229,-0.002969966,-1,0.002223213,-0.002223213,2.286898475,1.923720885,-0.002623213
434,434,434,IC1702.CCFX,2017/1/20,IH1702.CCFX,5988,5992,0.000668003,6082.8,0.015153538,2332.8,2336.2,0.001457476,2349.8,0.005821419,-0.000789473,-1,0.009332119,-0.009332119,2.265556867,1.904999005,-0.009732119
435,435,435,IC1702.CCFX,2017/1/23,IH1702.CCFX,6095,6110,0.002461034,6114.2,0.000687398,2354,2355.8,0.000764656,2346.8,-0.003820358,0.001696378,1,0.004507756,0.004507756,2.275769444,1.912824277,0.004107756
436,436,436,IC1702.CCFX,2017/1/24,IH1702.CCFX,6109.8,6099,-0.001767652,6123,0.003935071,2352,2349.4,-0.001105442,2351.2,0.000766153,-0.00066221,-1,0.003168918,-0.003168918,2.268557717,1.905997563,-0.003568918
437,437,437,IC1702.CCFX,2017/1/25,IH1702.CCFX,6102.4,6102.4,0,6155,0.00861956,2345,2346.6,0.000682303,2358.8,0.005199011,-0.000682303,-1,0.003420548,-0.003420548,2.260798006,1.898715608,-0.003820548
438,438,438,IC1702.CCFX,2017/1/26,IH1702.CCFX,6162.8,6172,0.001492828,6188.8,0.00272197,2359,2363.8,0.00203476,2365,0.000507657,-0.000541933,-1,0.002214313,-0.002214313,2.255791891,1.893751771,-0.002614313
439,439,439,IC1702.CCFX,2017/2/3,IH1702.CCFX,6190,6160,-0.004846527,6165,0.000811688,2370.8,2360.4,-0.004386705,2342,-0.007795289,-0.000459822,-1,0.008606977,-0.008606977,2.236376342,1.876694791,-0.009006977
440,440,440,IC1702.CCFX,2017/2/6,IH1702.CCFX,6171.2,6180.2,0.001458387,6199.6,0.003139057,2347,2350.6,0.001533873,2341.8,-0.003743725,-7.55E-05,-1,0.006882782,-0.006882782,2.220983851,1.863027232,-0.007282782
441,441,441,IC1702.CCFX,2017/2/7,IH1702.CCFX,6200,6195.4,-0.000741935,6187.4,-0.001291281,2341.8,2345.4,0.001537279,2333.8,-0.004945851,-0.002279215,-1,0.003654571,-0.003654571,2.212867108,1.855473457,-0.004054571
442,442,442,IC1702.CCFX,2017/2/8,IH1702.CCFX,6180,6182.2,0.000355987,6246.6,0.010417004,2332.2,2333.6,0.000600292,2344,0.004456634,-0.000244305,-1,0.00596037,-0.00596037,2.199677601,1.843671959,-0.00636037
443,443,443,IC1702.CCFX,2017/2/9,IH1702.CCFX,6248,6254.8,0.001088348,6284.8,0.004796316,2343.6,2345.2,0.00068271,2351.2,0.002558417,0.000405638,1,0.002237899,0.002237899,2.204600258,1.847060442,0.001837899
444,444,444,IC1702.CCFX,2017/2/10,IH1702.CCFX,6288,6289,0.000159033,6294.2,0.000826841,2357.6,2360.6,0.00127248,2363,0.001016691,-0.001113447,-1,-0.00018985,0.00018985,2.205018802,1.846672282,-0.00021015
