,Unnamed: 0,instrumentID_IC,tradedate,instrumentID_IH,ICopen,ICopen2,ICopen_ret,ICclose,IC_rest_of_the_day,IHopen,IHopen2,IHopen_ret,IHclose,IH_rest_of_the_day,dopen,signal,drest,ret,cum,fee,fee_cum,fee_ret
22,22,IC1506.CCFX,2015-05-19,IH1506.CCFX,8929.76,8959.97,0.0033830696457686216,9120.8,0.02799693431315076,2996.84,3014.25,0.0058094526234300226,3143.0,0.048295644053098614,-0.002426382977661401,-1.0,-0.02029870973994785,0.02029870973994785,0.9993862503478993,0.0004,0.9945977089455179,0.01989870973994785
23,23,IC1506.CCFX,2015-05-20,IH1506.CCFX,9176.03,9207.54,0.0034339469247595122,9286.8,0.005761566452954225,3127.57,3121.69,-0.0018800538437189207,3145.2,0.0038940312799233827,0.005314000768478433,1.0,0.0018675351730308434,0.0018675351730308434,1.0012526393218675,0.0004,0.9960573160664113,0.0014675351730308434
24,24,IC1506.CCFX,2015-05-21,IH1506.CCFX,9320.84,9350.69,0.003202501062136154,9734.6,0.03758260498827548,3132.34,3130.27,-0.0006608478006857599,3191.4,0.0079590676520751,0.0038633488628219133,1.0,0.029623537336200382,0.029623537336200382,1.030913284265788,0.0,1.0255640571579003,0.029623537336200382
25,25,IC1506.CCFX,2015-05-22,IH1506.CCFX,9756.53,9758.81,0.0002336896417065581,9741.2,-0.0037431733109696283,3180.39,3178.08,-0.0007263260166205933,3303.0,0.03025577043044292,0.0009600156583271512,1.0,-0.033998943741412546,-0.033998943741412546,0.9958633215117606,0.0,0.9906959624753741,-0.033998943741412546
26,26,IC1506.CCFX,2015-05-25,IH1506.CCFX,9709.62,9728.58,0.0019527025774437323,9966.6,0.041899266135608126,3263.96,3293.71,0.00911469503302742,3413.6,0.02234201856843354,-0.007161992455583688,-1.0,0.019557247567174585,-0.019557247567174585,0.9763869759898863,0.0004,0.9709243978884528,-0.019957247567174586
27,27,IC1506.CCFX,2015-05-26,IH1506.CCFX,10120.59,10132.36,0.0011629756763194,10532.2,0.034150269038922376,3382.76,3368.68,-0.004162281687143166,3417.8,-0.004543601095124306,0.0053252573634625655,1.0,0.03869387013404668,0.03869387013404668,1.0141671668394134,0.0004,1.0081048506911707,0.038293870134046684
28,28,IC1506.CCFX,2015-05-27,IH1506.CCFX,10421.3,10407.44,-0.0013299684300421832,10552.0,-0.0007197242319785246,3390.98,3384.08,-0.00203480999593042,3396.8,-0.018209145037285438,0.0007048415658882368,1.0,0.01748942080530691,0.01748942080530691,1.0319043631871938,0.0,1.0257360206407797,0.01748942080530691
29,29,IC1506.CCFX,2015-05-28,IH1506.CCFX,10501.36,10465.16,-0.0034471725566974643,9977.2,-0.058754716981132,3336.7,3323.25,-0.004030928761950325,3164.6,-0.06089382159178591,0.0005837562052528611,1.0,0.002139104610653919,0.002139104610653919,1.0341117145682415,0.0,1.0279301772918463,0.002139104610653919
30,30,IC1506.CCFX,2015-05-29,IH1506.CCFX,9860.04,10012.44,0.015456326749181404,10121.0,-0.012585365853658548,3127.64,3145.61,0.005745546162601922,3118.6,-0.011787819253438192,0.009710780586579482,1.0,-0.0007975466002203557,-0.0007975466002203557,1.0332869622860394,0.0,1.0271103550736833,-0.0007975466002203557
31,31,IC1506.CCFX,2015-06-01,IH1506.CCFX,10067.91,10095.02,0.0026927137807151173,11025.6,0.07895251888675793,3114.79,3095.95,-0.006048561861313306,3336.0,0.07731059872117818,0.008741275642028423,1.0,0.0016419201655797355,0.0016419201655797355,1.0349835369862475,0.0,1.0287967882779545,0.0016419201655797355
32,32,IC1506.CCFX,2015-06-02,IH1506.CCFX,10591.83,10647.3,0.005237055353040976,11250.4,0.013914924297043996,3240.8,3239.56,-0.0003826215749198614,3295.6,-0.0010306153379812109,0.005619676927960836,1.0,0.01494553963502521,0.01494553963502521,1.050451924459874,0.0,1.0441727114535495,0.01494553963502521
33,33,IC1506.CCFX,2015-06-03,IH1506.CCFX,10973.9599,10894.1299,-0.007274493503479974,11103.2,-0.02480326025857216,3251.91,3228.45,-0.0072142217958062185,3244.8,-0.01690601708780215,-6.027170767375357e-05,-1.0,-0.007897243170770006,0.007897243170770006,1.058747598746537,0.0004,1.052001128183599,0.0074972431707700056
34,34,IC1506.CCFX,2015-06-04,IH1506.CCFX,10984.02,10851.4,-0.012073903725594136,10869.2,-0.014721345951629885,3244.46,3224.1,-0.00627531237863932,3373.2,0.03848285204113045,-0.005798591346954818,-1.0,-0.053204197992760334,0.053204197992760334,1.1150774156146073,0.0,1.1079720044960866,0.053204197992760334
35,35,IC1506.CCFX,2015-06-05,IH1506.CCFX,11117.36,11116.98,-3.4180776731229656e-05,10949.0,-0.010608689366008785,3349.57,3331.69,-0.005337998608776706,3304.8,-0.024038745496426598,0.005303817832045477,1.0,0.013430056130417813,0.013430056130417813,1.130052967896073,0.0004,1.122408941905602,0.013030056130417814
36,36,IC1506.CCFX,2015-06-08,IH1506.CCFX,11157.18,11042.74,-0.010257072127544786,10602.6,-0.016565873928690692,3333.83,3313.01,-0.006245069484646647,3535.0,0.06271043771043773,-0.004012002642898138,-1.0,-0.0792763116391284,0.0792763116391284,1.219639399147724,0.0004,1.2109404193938926,0.07887631163912841
37,37,IC1506.CCFX,2015-06-09,IH1506.CCFX,11003.16,10968.37,-0.003161818968368979,10700.4,-0.009973908698950871,3494.82,3467.7,-0.007760056311913122,3415.8,-0.030813755532856587,0.004598237343544143,1.0,0.020839846833905717,0.020839846833905717,1.2450564974185592,0.0004,1.2356918560912895,0.020439846833905716
38,38,IC1506.CCFX,2015-06-10,IH1506.CCFX,10944.32,10928.53,-0.0014427575217098587,10987.8,0.021512773790487442,3362.81,3367.9,0.0015136151016561517,3365.0,-0.005379522345708154,-0.0029563726233660104,-1.0,0.026892296136195596,-0.026892296136195596,1.2115740693836847,0.0004,1.201966988021761,-0.027292296136195597
39,39,IC1506.CCFX,2015-06-11,IH1506.CCFX,11220.07,11259.44,0.003508890764496231,11258.8,0.017330803289057558,3369.0,3371.54,0.0007539329177796983,3361.0,-0.0086715431807457,0.0027549578467165325,1.0,0.026002346469803258,0.026002346469803258,1.2430778381096286,0.0004,1.2327401632943598,0.025602346469803257
40,40,IC1506.CCFX,2015-06-12,IH1506.CCFX,11424.33,11460.0,0.003122283757559518,11427.8,0.005932889686982801,3364.44,3373.37,0.0026542307189307834,3405.2,0.0005288828818239555,0.00046805303862873515,1.0,0.005404006805158845,0.005404006805158845,1.2497954392061152,0.0,1.2394018995257952,0.005404006805158845
41,41,IC1506.CCFX,2015-06-15,IH1506.CCFX,11589.95,11542.15,-0.004124262831159853,11228.6,-0.023616980574250882,3359.71,3340.2199,-0.005801125692396103,3263.8,-0.03420725572586847,0.0016768628612362502,1.0,0.010590275151617591,0.010590275151617591,1.2630311167905448,0.0,1.2525275066652108,0.010590275151617591
42,42,IC1506.CCFX,2015-06-16,IH1506.CCFX,11205.75,11158.95,-0.004176427280637164,10839.0,-0.020973336223715663,3233.15,3251.69,0.005734345761873039,3193.4,-0.01916579642484184,-0.0099107730425102,-1.0,-0.001807539798873825,0.001807539798873825,1.26531409580136,0.0004,1.2542904889800262,0.0014075397988738251
43,43,IC1506.CCFX,2015-06-17,IH1506.CCFX,10865.39,10903.59,0.003515750470070689,11033.4,0.020552760100636336,3198.14,3198.28,4.377544447731197e-05,3205.4,-0.002986003110419855,0.003471975025593377,1.0,0.02353876321105619,0.02353876321105619,1.2950980246900399,0.0004,1.2833132196024148,0.02313876321105619
44,44,IC1506.CCFX,2015-06-18,IH1506.CCFX,11081.57,11089.66,0.0007300409599000357,10672.6,-0.03101450854351662,3183.23,3173.01,-0.0032105754218199056,3085.4,-0.028281683043587687,0.0039406163817199405,1.0,-0.0027328254999289263,-0.0027328254999289263,1.2915587477832593,0.0,1.2798061485114895,-0.0027328254999289263
45,45,IC1507.CCFX,2015-06-19,IH1507.CCFX,10475.92,10580.36,0.009969530122414085,9990.0,-0.05428176534070461,3030.2199,3054.19,0.007910350004631583,2860.0,-0.07179021160586774,0.0020591801177825,1.0,0.017508446265163125,0.017508446265163125,1.314171934717124,0.0,1.3022135656925284,0.017508446265163125
46,46,IC1507.CCFX,2015-06-23,IH1507.CCFX,9951.78,10062.18,0.011093492822389585,9862.6,-0.014607145711773573,2907.07,2914.32,0.0024939199950466677,2982.6,0.022068398327736327,0.008599572827342916,1.0,-0.0366755440395099,-0.0366755440395099,1.2659739640499181,0.0,1.254454174715125,-0.0366755440395099
47,47,IC1507.CCFX,2015-06-24,IH1507.CCFX,10136.25,10189.91,0.005293871007522544,10058.0,-0.003546731657056767,3009.77,3000.73,-0.003003551766413981,3044.2,0.012573177221926413,0.008297422773936525,1.0,-0.01611990887898318,-0.01611990887898318,1.2455665791062682,0.0,1.234232487725857,-0.01611990887898318
48,48,IC1507.CCFX,2015-06-25,IH1507.CCFX,10298.56,10269.91,-0.002781942329801445,9381.6,-0.06043064596895342,3069.4,3067.61,-0.0005831758649899044,2919.2,-0.052023121387283384,-0.0021987664648115413,-1.0,-0.008407524581670045,0.008407524581670045,1.256038710738211,0.0004,1.2441156347108175,0.008007524581670046
49,49,IC1507.CCFX,2015-06-26,IH1507.CCFX,9571.56,9581.16,0.0010029713024837241,8629.0,-0.07533219031290184,2875.12,2878.8,0.001279946576143054,2690.0,-0.06668517104989237,-0.00027697527365933006,-1.0,-0.008647019263009481,0.008647019263009481,1.2668997016650498,0.0,1.2548735265695732,0.008647019263009481
50,50,IC1507.CCFX,2015-06-29,IH1507.CCFX,9267.03,9079.64,-0.02022114960240784,7768.4,-0.09192500116893433,2802.77,2774.08,-0.010236301944148152,2654.8,-0.046271015950567485,-0.009984847658259688,-1.0,-0.04565398521836683,0.04565398521836683,1.3247387219180193,0.0,1.3121635040025004,0.04565398521836683
51,51,IC1507.CCFX,2015-06-30,IH1507.CCFX,8302.18,8397.95,0.011535524404433506,8346.0,0.04999622575044649,2678.63,2733.44,0.02046195256530381,2847.8,0.036694575900982906,-0.008926428160870303,-1.0,0.013301649849463582,-0.013301649849463582,1.30711751129704,0.0,1.294709564527014,-0.013301649849463582
52,52,IC1507.CCFX,2015-07-01,IH1507.CCFX,8808.51,8896.36,0.009973309901447623,7509.4,-0.11853225654991095,2823.94,2841.14,0.006090780965601228,2696.2,-0.04949587534372135,0.003882528935846397,1.0,-0.0690363812061896,-0.0690363812061896,1.2168788485058517,0.0004,1.2048096176532166,-0.0694363812061896
