,tradedate,ICmIH_f,dbasis,signal,ret,cum
65,2015-07-22,0.020045954423849682,398.68999999999915,1.0,0.020045954423849682,1.6472002268302017
66,2015-07-23,0.0358634139626914,440.0499999999997,1.0,0.0358634139626914,1.7062744504444525
67,2015-07-24,-0.01942429337228717,121.02999999999975,1.0,-0.01942429337228717,1.6731312749453815
68,2015-07-27,0.006690112343358326,370.22999999999956,1.0,0.006690112343358326,1.6843247111399524
69,2015-07-28,-0.011225603662353152,394.4900000000007,1.0,-0.011225603662353152,1.6654171494939878
70,2015-07-29,0.043604491656418734,365.5499999999997,1.0,0.043604491656418734,1.738036817693555
71,2015-07-30,-0.0336835754586904,266.9500000000003,1.0,-0.0336835754586904,1.679493523394792
72,2015-07-31,0.02234505015929196,511.6100000000001,1.0,0.02234505015929196,1.7170218904172545
73,2015-08-03,-0.042212289622246255,279.02000000000044,1.0,-0.042212289622246255,1.6445424650912246
74,2015-08-04,0.05125154900945494,400.48,1.0,0.05125154900945494,1.7288278138389774
75,2015-08-05,-0.008344956216464817,233.38999999999987,1.0,-0.008344956216464817,1.7144008214266846
76,2015-08-06,0.011637899469544872,314.68000000000075,1.0,0.011637899469544872,1.7343528458369537
77,2015-08-07,0.03019844181689513,218.69999999999982,1.0,0.03019844181689513,1.7867275993419276
78,2015-08-10,0.016112513131241124,123.11999999999989,1.0,0.016112513131241124,1.8155162712482755
79,2015-08-11,-0.01048645368547414,21.830000000000382,1.0,-0.01048645368547414,1.7964779439546057
80,2015-08-12,-0.008818235953564447,206.41999999999962,1.0,-0.008818235953564447,1.7806361775594397
81,2015-08-13,0.030574066086560606,241.01000000000022,1.0,0.030574066086560606,1.8350774657282625
82,2015-08-14,0.007701483305830623,161.05000000000064,1.0,0.007701483305830623,1.8492102841954747
83,2015-08-17,0.049481864626056936,200.39999999999964,1.0,0.049481864626056936,1.9407126571431474
84,2015-08-18,-0.059013724686799836,113.58999999999924,1.0,-0.059013724686799836,1.826183974698314
85,2015-08-19,0.04958585742194308,353.90000000000055,1.0,0.04958585742194308,1.9167368728939418
86,2015-08-20,-0.003961380067916369,150.49999999999955,1.0,-0.003961380067916369,1.9091439496502194
87,2015-08-21,-0.007844247956141488,46.590000000000146,1.0,-0.007844247956141488,1.8941681511251958
88,2015-08-24,0.0036687148985488217,358.53999999999996,1.0,0.0036687148985488217,1.9011173140415853
89,2015-08-25,-0.002528834664847726,429.5399999999993,1.0,-0.002528834664847726,1.8963097026758946
90,2015-08-26,-0.09119386689017953,505.7600000000002,1.0,-0.09119386689017953,1.7233778880675132
91,2015-08-27,-0.014053565487278293,725.4799999999998,1.0,-0.014053565487278293,1.699158284058229
92,2015-08-28,0.0609504536784523,467.3400000000008,1.0,0.0609504536784523,1.8027227523430784
93,2015-08-31,-0.05916517351338526,353.3299999999999,1.0,-0.05916517351338526,1.6960643479041728
94,2015-09-01,-0.09051770326406536,462.2600000000011,1.0,-0.09051770326406536,1.5425404985438222
95,2015-09-02,0.01459515105602094,601.8899999999999,1.0,0.01459515105602094,1.5650541101300992
96,2015-09-07,0.05552514790106018,509.72,1.0,0.05552514790106018,1.651953971068235
97,2015-09-08,0.0439731157083692,266.9800000000005,1.0,0.0439731157083692,1.7245955341829184
98,2015-09-09,-0.005602836022246645,-17.879999999999654,-1.0,0.005602836022246645,1.7342581601656442
99,2015-09-10,-0.009595405985241051,148.61000000000058,1.0,-0.009595405985241051,1.7176172490356376
100,2015-09-11,0.01845878969963612,94.43000000000029,1.0,0.01845878969963612,1.749322384620054
101,2015-09-14,-0.08369251214953273,54.129999999999654,1.0,-0.08369251214953273,1.6029171996917906
102,2015-09-15,-0.02861243809395287,197.44000000000005,1.0,-0.02861243809395287,1.557053830545877
103,2015-09-16,0.02966270605720745,29.25999999999931,1.0,0.02966270605720745,1.6032402606366083
104,2015-09-17,0.0057398558254114955,35.690000000000055,1.0,0.0057398558254114955,1.6124426285861577
105,2015-09-18,0.003620833410579351,10.789999999999509,1.0,0.003620833410579351,1.618281014728385
106,2015-09-21,0.04226780276843901,158.89000000000033,1.0,0.04226780276843901,1.6866821974828339
107,2015-09-22,-0.018910049396972446,51.38999999999987,1.0,-0.018910049396972446,1.6547869538114395
108,2015-09-23,0.0090405474443712,175.01999999999998,1.0,0.0090405474443712,1.6697471337776981
109,2015-09-24,0.013547652296836443,204.85000000000036,1.0,0.013547652296836443,1.6923682873697579
110,2015-09-25,-0.04102760163934428,180.01999999999953,1.0,-0.04102760163934428,1.6229344754484922
111,2015-09-28,0.03332718767138964,268.5800000000004,1.0,0.03332718767138964,1.6770223172901324
112,2015-09-29,0.006248561649539578,191.54999999999973,1.0,0.006248561649539578,1.6875012946273735
113,2015-09-30,-0.008143627881974971,156.60999999999967,1.0,-0.008143627881974971,1.6737589120335772
114,2015-10-08,0.019231866067862983,172.4099999999994,1.0,0.019231866067862983,1.705948419259699
115,2015-10-09,0.01738900820661155,156.94999999999982,1.0,0.01738900820661155,1.7356131703222617
116,2015-10-12,0.0056367550646188895,51.36000000000013,1.0,0.0056367550646188895,1.7453963966502948
117,2015-10-13,0.013163467247282628,68.88999999999987,1.0,0.013163467247282628,1.7683718649511262
118,2015-10-14,0.0032372536661782127,104.52999999999975,1.0,0.0032372536661782127,1.7740965332541057
119,2015-10-15,0.02114359086396194,65.39000000000033,1.0,0.02114359086396194,1.8116073045064036
120,2015-10-16,-0.004938229326680922,-26.46000000000049,-1.0,0.004938229326680922,1.8205534368259464
121,2015-10-19,-0.0017319129693169606,235.7800000000002,1.0,-0.0017319129693169606,1.8174003967173729
122,2015-10-20,0.009305666158563966,307.0999999999999,1.0,0.009305666158563966,1.8343125180856665
123,2015-10-21,-0.03373721402189776,272.9899999999998,1.0,-0.03373721402189776,1.772427924079964
124,2015-10-22,0.011155229588195276,144.57999999999947,1.0,0.011155229588195276,1.7921997645016046
125,2015-10-23,0.023614311077735418,257.3100000000004,1.0,0.023614311077735418,1.8345213272539895
126,2015-10-26,-0.004672943052692534,206.25999999999976,1.0,-0.004672943052692534,1.8259487135627819
127,2015-10-27,0.00628431767734877,288.1400000000003,1.0,0.00628431767734877,1.837423555341357
128,2015-10-28,-0.016402655723759263,292.94000000000005,1.0,-0.016402655723759263,1.807284929344367
129,2015-10-29,0.01106714304518672,333.8000000000002,1.0,0.01106714304518672,1.8272864101808313
130,2015-10-30,0.0007900214340902862,307.0399999999995,1.0,0.0007900214340902862,1.8287300056110962
131,2015-11-02,-0.008378972711990298,274.4000000000001,1.0,-0.008378972711990298,1.813407126796483
132,2015-11-03,0.004993159606525898,254.13999999999987,1.0,0.004993159606525898,1.8224617580121893
133,2015-11-04,0.013640960065442728,243.25000000000045,1.0,0.013640960065442728,1.8473218860740304
134,2015-11-05,-0.0274075622832765,174.08999999999924,1.0,-0.0274075622832765,1.7966912964241966
135,2015-11-06,0.006272868639986384,193.4000000000001,1.0,0.006272868639986384,1.8079617049132726
136,2015-11-09,0.00010327568781700636,146.37000000000035,1.0,0.00010327568781700636,1.8081484234018943
137,2015-11-10,0.009455392505616195,162.92000000000007,1.0,0.009455392505616195,1.8252451764535704
138,2015-11-11,0.019861290754395425,155.33000000000038,1.0,0.019861290754395425,1.8614969016011724
139,2015-11-12,0.011123333277667352,132.24000000000024,1.0,0.011123333277667352,1.8822029520330277
140,2015-11-13,0.0036964681360553368,149.01999999999998,1.0,0.0036964681360553368,1.8891604552708072
141,2015-11-16,0.02391312317996793,87.53999999999951,1.0,0.02391312317996793,1.9343361819444223
142,2015-11-17,-0.005506965046870836,66.96000000000049,1.0,-0.005506965046870836,1.9236838602015567
143,2015-11-18,-0.00933408796942078,67.51999999999953,1.0,-0.00933408796942078,1.9057280258250804
144,2015-11-19,0.00718702546939598,13.489999999999782,1.0,0.00718702546939598,1.9194245416844269
145,2015-11-20,0.01511530907275569,24.730000000000018,1.0,0.01511530907275569,1.9484372368738192
146,2015-11-23,-0.009897551711767436,310.1099999999997,1.0,-0.009897551711767436,1.9291524785647274
147,2015-11-24,0.01729397899059341,339.9399999999996,1.0,0.01729397899059341,1.962515200998677
148,2015-11-25,0.011021132417347129,284.5999999999999,1.0,0.011021132417347129,1.98414434089994
149,2015-11-26,-0.006826766866727742,261.82000000000016,1.0,-0.006826766866727742,1.9705990500546788
150,2015-11-27,-0.018147122923364872,306.3199999999997,1.0,-0.018147122923364872,1.9348383468606707
151,2015-11-30,0.008786272708202845,267.0799999999995,1.0,0.008786272708202845,1.951838364222477
152,2015-12-01,-0.004126282891208484,259.90999999999985,1.0,-0.004126282891208484,1.9437845269737815
153,2015-12-02,-0.03437567567361584,283.3099999999995,1.0,-0.03437567567361584,1.876965620495138
154,2015-12-03,0.017409493103705927,115.25,1.0,0.017409493103705927,1.9096426405210412
155,2015-12-04,0.01628675585418415,169.46000000000004,1.0,0.01628675585418415,1.9407445239759469
156,2015-12-07,0.00743110863900047,176.32000000000016,1.0,0.00743110863900047,1.9551664073741573
157,2015-12-08,-0.001814634614491568,235.25,1.0,-0.001814634614491568,1.951618494734245
158,2015-12-09,-0.008908111556016587,146.80000000000018,1.0,-0.008908111556016587,1.934233259468367
159,2015-12-10,0.003955284712146428,144.53000000000065,1.0,0.003955284712146428,1.9418837027092675
160,2015-12-11,0.0032825218005577447,152.0,1.0,0.0032825218005577447,1.9482579782975582
161,2015-12-14,-0.004613149992915747,60.850000000000364,1.0,-0.004613149992915747,1.9392703720187767
162,2015-12-15,0.020302152749393787,17.909999999999854,1.0,0.020302152749393787,1.9786417353338757
163,2015-12-16,0.005668323768466375,40.95000000000027,1.0,0.005668323768466375,1.989857317311548
164,2015-12-17,0.01435806078253214,34.26999999999907,1.0,0.01435806078253214,2.018427809622074
165,2015-12-18,-0.010130890221586813,17.92999999999938,1.0,-0.010130890221586813,1.9979793390625946
166,2015-12-21,-0.01586124648645767,185.92999999999938,1.0,-0.01586124648645767,1.966288896290873
167,2015-12-22,0.009056124154911041,169.70000000000027,1.0,0.009056124154911041,1.9840958526601058
168,2015-12-23,-0.019816993287581745,175.5599999999995,1.0,-0.019816993287581745,1.9447770384660217
169,2015-12-24,0.007442229036666442,224.62000000000035,1.0,0.007442229036666442,1.9592505146115358
170,2015-12-25,-0.0009927214611728137,195.89000000000033,1.0,-0.0009927214611728137,1.957305524577867
171,2015-12-28,0.0024283579838067643,184.77999999999975,1.0,0.0024283579838067643,1.9620585630752245
172,2015-12-29,0.002385890455167761,266.75,1.0,0.002385890455167761,1.9667398198733457
173,2015-12-30,0.01521819469682661,234.3100000000004,1.0,0.01521819469682661,1.99667004937018
174,2015-12-31,-0.015049731218601032,201.48000000000047,1.0,-0.015049731218601032,1.966620701794928
175,2016-01-04,-0.007224912036603692,236.6899999999996,1.0,-0.007224912036603692,1.9524120402150957
176,2016-01-05,-0.029583529894204444,85.73999999999978,1.0,-0.029583529894204444,1.8946528002575878
177,2016-01-06,0.005284832709210222,163.62999999999965,1.0,0.005284832709210222,1.9046657233489859
178,2016-01-07,-0.004531969793378686,221.55999999999995,1.0,-0.004531969793378686,1.8960338358242845
179,2016-01-08,-0.01629782836477976,67.44999999999982,1.0,-0.01629782836477976,1.8651326017942054
180,2016-01-11,-0.03322729923416366,145.2199999999998,1.0,-0.03322729923416366,1.803159282722995
181,2016-01-12,0.017126066074809772,177.6300000000001,1.0,0.017126066074809772,1.8340403077423157
182,2016-01-13,-0.017490246182919705,51.6899999999996,1.0,-0.017490246182919705,1.8019624912505048
183,2016-01-14,0.015012627045931903,12.930000000000291,1.0,0.015012627045931903,1.829014682082407
184,2016-01-15,0.0012410447370845466,43.73999999999978,1.0,0.0012410447370845466,1.8312845711276555
185,2016-01-18,0.023954663348294342,283.75000000000045,1.0,0.023954663348294342,1.8751523765239442
186,2016-01-19,0.012910487769209115,242.44000000000005,1.0,0.012910487769209115,1.8993615083464601
187,2016-01-20,0.006145350222237212,224.7199999999998,1.0,0.006145350222237212,1.9110337500138859
188,2016-01-21,-0.007511993508997405,253.98000000000025,1.0,-0.007511993508997405,1.8966780768883065
189,2016-01-22,0.002949603803486557,166.9000000000001,1.0,0.002949603803486557,1.9022725257578859
190,2016-01-25,0.0053672206204365995,168.44999999999936,1.0,0.0053672206204365995,1.9124824420838238
191,2016-01-26,-0.019000500689655208,201.68999999999983,1.0,-0.019000500689655208,1.8761443181240567
192,2016-01-27,-0.023404361281418984,161.50000000000068,1.0,-0.023404361281418984,1.8322343586866
193,2016-01-28,-0.009425418893871641,207.32999999999993,1.0,-0.009425418893871641,1.8149647823442345
194,2016-01-29,0.0044258313821532,102.90999999999963,1.0,0.0044258313821532,1.8229975104354366
195,2016-02-01,0.01386172275252352,121.72000000000003,1.0,0.01386172275252352,1.8482673965036331
196,2016-02-02,0.01961510368664291,65.20999999999958,1.0,0.01961510368664291,1.8845213531266936
197,2016-02-03,0.016415550814830975,54.00999999999976,1.0,0.016415550814830975,1.9154568091605788
198,2016-02-04,0.010129681023898574,41.200000000000045,1.0,0.010129681023898574,1.9348597756524302
199,2016-02-05,-0.004147260758560138,21.049999999999727,1.0,-0.004147260758560138,1.9268354076315504
200,2016-02-15,0.012790932622218237,29.939999999999827,1.0,0.012790932622218237,1.9514814295046699
201,2016-02-16,0.013987968249248072,5.360000000000355,1.0,0.013987968249248072,1.9787786897795785
202,2016-02-17,0.005087612193674585,9.229999999999563,1.0,0.005087612193674585,1.9888459483702843
203,2016-02-18,-0.0024607135698672443,10.769999999999754,1.0,-0.0024607135698672443,1.9839519681567541
204,2016-02-19,0.005385714977479649,4.460000000000264,1.0,0.005385714977479649,1.9946369679862561
205,2016-02-22,-0.004409912070737678,181.21000000000026,1.0,-0.004409912070737678,1.9858407943443939
206,2016-02-23,0.005197553481155911,197.6600000000003,1.0,0.005197553481155911,1.99616230807806
207,2016-02-24,-9.695530367771073e-06,194.18000000000006,1.0,-9.695530367771073e-06,1.996142954225783
208,2016-02-25,-0.03761931816637761,198.64999999999964,1.0,-0.03761931816637761,1.9210494173251902
209,2016-02-26,-0.001456942760865566,240.85000000000036,1.0,-0.001456942760865566,1.9182505582833531
210,2016-02-29,-0.04967071085233863,207.13999999999942,1.0,-0.04967071085233863,1.8229696894605234
211,2016-03-01,0.007524132952080671,235.82000000000062,1.0,0.007524132952080671,1.8366859557716377
212,2016-03-02,0.027979316310058545,221.04000000000042,1.0,0.027979316310058545,1.8880751730904146
213,2016-03-03,0.0028633809370413052,149.73999999999933,1.0,0.0028633809370413052,1.8934814515487426
214,2016-03-04,-0.06318699619775872,147.70999999999935,1.0,-0.06318699619775872,1.7738380462692056
215,2016-03-07,0.02432505182318424,148.29000000000042,1.0,0.02432505182318424,1.8169867486706401
216,2016-03-08,0.013791495648793528,154.8800000000001,1.0,0.013791495648793528,1.8420457135088466
217,2016-03-09,-0.017301590910793127,88.97000000000025,1.0,-0.017301590910793127,1.8101753921347365
218,2016-03-10,-0.0036977689090908756,82.51999999999998,1.0,-0.0036977689090908756,1.8034817818496993
219,2016-03-11,-0.00023409766938475718,110.29999999999995,1.0,-0.00023409766938475718,1.8030595909677904
220,2016-03-14,0.032864117097391635,77.86000000000013,1.0,0.032864117097391635,1.8623155524989308
221,2016-03-15,-0.010028213299275378,49.98000000000002,1.0,-0.010028213299275378,1.8436398549079136
222,2016-03-16,-0.019710511012838883,10.88000000000011,1.0,-0.019710511012838883,1.8073007712440425
223,2016-03-17,0.02328179917680681,-33.32999999999947,-1.0,-0.02328179917680681,1.7652235576358506
224,2016-03-18,0.02425518411111113,-15.500000000000455,-1.0,-0.02425518411111113,1.7224077352481224
225,2016-03-21,-0.0044369678741982424,128.48000000000002,1.0,-0.0044369678741982424,1.714765467460556
226,2016-03-22,0.005415500035549292,153.2899999999995,1.0,0.005415500035549292,1.7240517799105475
227,2016-03-23,0.005308391458794914,142.82999999999902,1.0,0.005308391458794914,1.733203721653545
228,2016-03-24,-0.0007531747181469782,155.29000000000042,1.0,-0.0007531747181469782,1.7318983164289974
229,2016-03-25,0.006663667371051121,161.4300000000003,1.0,0.006663667371051121,1.7434391107301637
230,2016-03-28,0.0019293745056849375,152.03000000000065,1.0,0.0019293745056849375,1.7468028577026204
231,2016-03-29,-0.007948905443571793,168.54999999999973,1.0,-0.007948905443571793,1.7329176869581815
232,2016-03-30,0.015541013823659576,129.20999999999958,1.0,0.015541013823659576,1.7598489846864627
233,2016-03-31,-0.001896540707945819,113.76999999999953,1.0,-0.001896540707945819,1.7565113594471675
234,2016-04-01,-0.0015435943455149855,137.67000000000053,1.0,-0.0015435943455149855,1.753800018444892
235,2016-04-05,0.023060317269409356,93.34999999999945,1.0,0.023060317269409356,1.7942432032973272
236,2016-04-06,0.009380535841044127,88.92000000000007,1.0,0.009380535841044127,1.8110741659734078
237,2016-04-07,-1.7783875277142813e-05,96.19000000000051,1.0,-1.7783875277142813e-05,1.8110419580563224
238,2016-04-08,0.0009639875432098019,74.37000000000035,1.0,0.0009639875432098019,1.8127877799441188
239,2016-04-11,0.010292471706453874,54.9399999999996,1.0,0.010292471706453874,1.831445846878999
240,2016-04-12,0.0010083747822670689,63.86000000000013,1.0,0.0010083747822670689,1.8332926306860795
241,2016-04-13,-0.0011455135988974238,12.870000000000346,1.0,-0.0011455135988974238,1.83119256904687
242,2016-04-14,0.007683564650174302,35.9099999999994,1.0,0.007683564650174302,1.8452626555380605
243,2016-04-15,-0.0023736085484233767,19.980000000000473,1.0,-0.0023736085484233767,1.840882724324789
244,2016-04-18,-0.00885816022488982,160.67999999999984,1.0,-0.00885816022488982,1.8245758901974882
245,2016-04-19,-0.0008761266585700814,179.57000000000016,1.0,-0.0008761266585700814,1.822977330619502
246,2016-04-20,-0.03617824293107864,197.01999999999907,1.0,-0.03617824293107864,1.7570252138945004
247,2016-04-21,-0.006795315195054614,199.12000000000035,1.0,-0.006795315195054614,1.745085673760429
248,2016-04-22,0.0053058946023772854,170.96000000000095,1.0,0.0053058946023772854,1.7543449144175203
249,2016-04-25,-0.0007930099145300089,151.4000000000001,1.0,-0.0007930099145300089,1.752953701506882
250,2016-04-26,0.009815470306290243,151.20000000000027,1.0,0.009815470306290243,1.7701597665123243
251,2016-04-27,0.001313913139337279,147.38000000000056,1.0,0.001313913139337279,1.7724856026882712
252,2016-04-28,-0.002307817142691512,137.11999999999944,1.0,-0.002307817142691512,1.7683950300292133
253,2016-04-29,0.002022972741299478,139.8699999999999,1.0,0.002022972741299478,1.7719724449708119
254,2016-05-03,0.026787783156857384,129.87999999999965,1.0,0.026787783156857384,1.8194396585866166
255,2016-05-04,-0.0009569005299917854,79.17999999999984,1.0,-0.0009569005299917854,1.8176986358130272
256,2016-05-05,0.012941688413010556,103.24999999999955,1.0,0.012941688413010556,1.8412227251864735
257,2016-05-06,-0.014322437010957468,64.33999999999924,1.0,-0.014322437010957468,1.8148519286818467
258,2016-05-09,-0.02508901652447432,57.8799999999992,1.0,-0.02508901652447432,1.7693190786536737
259,2016-05-10,-0.002533966748089524,78.57999999999947,1.0,-0.002533966748089524,1.764835682941605
260,2016-05-11,0.0030907571327434056,80.91999999999962,1.0,0.0030907571327434056,1.7702903614167769
261,2016-05-12,0.0027367477620735673,75.40000000000055,1.0,0.0027367477620735673,1.7751351996016047
262,2016-05-13,-0.0005560139047619651,47.61999999999989,1.0,-0.0005560139047619651,1.7741481997477937
263,2016-05-16,0.017748694570539927,52.120000000000346,1.0,0.017748694570539927,1.8056370142679905
264,2016-05-17,0.002271521192335737,35.52000000000044,1.0,0.002271521192335737,1.8097385570115658
265,2016-05-18,-0.022056064913621158,11.270000000000437,1.0,-0.022056064913621158,1.7698228459214358
266,2016-05-19,0.0026513584452492463,-11.570000000000618,-1.0,-0.0026513584452492463,1.765130411172307
267,2016-05-20,0.003311067955541421,18.129999999999654,1.0,0.003311067955541421,1.7709748779140913
268,2016-05-23,0.011462384402962423,147.97999999999956,1.0,0.011462384402962423,1.791274472732732
269,2016-05-24,-0.000972168267461558,156.0699999999997,1.0,-0.000972168267461558,1.7895330525320274
270,2016-05-25,-0.00965503111842253,130.74000000000024,1.0,-0.00965503111842253,1.7722550552223852
271,2016-05-26,0.01282573716270705,144.27000000000044,1.0,0.01282573716270705,1.7949855327459463
272,2016-05-27,-0.0019329578816588055,97.65000000000009,1.0,-0.0019329578816588055,1.7915159013129616
273,2016-05-30,-0.009687941936525436,96.26999999999953,1.0,-0.009687941936525436,1.7741597992826796
274,2016-05-31,0.02238769375654957,83.15999999999985,1.0,0.02238769375654957,1.8138791455442016
275,2016-06-01,0.004258387739059993,12.460000000000036,1.0,0.004258387739059993,1.8216033462577237
276,2016-06-02,0.006346840601569632,61.41999999999962,1.0,0.006346840601569632,1.8331647723357074
277,2016-06-03,0.003463751353498036,65.03999999999996,1.0,0.003463751353498036,1.8395143992970702
278,2016-06-06,0.001136452891731564,19.16000000000031,1.0,0.001136452891731564,1.841604920755533
279,2016-06-07,0.005816223569132903,71.33999999999969,1.0,0.005816223569132903,1.8523161067006622
280,2016-06-08,-0.001018764017750957,22.289999999999054,1.0,-0.001018764017750957,1.8504290337016551
281,2016-06-13,-0.012597633892091106,22.519999999999982,1.0,-0.012597633892091106,1.8271180061917858
282,2016-06-14,-0.012856264918353157,-9.260000000000673,-1.0,0.012856264918353157,1.8506079193164808
283,2016-06-15,0.030223532412796707,28.3400000000006,1.0,0.030223532412796707,1.9065398277493206
284,2016-06-16,-0.0012162162162161485,18.820000000000164,1.0,-0.0012162162162161485,1.90422106309395
285,2016-06-17,0.003227536706264248,15.539999999999964,1.0,0.003227536706264248,1.9103670064719271
286,2016-06-20,0.004533886433827681,116.47000000000025,1.0,0.004533886433827681,1.919028393526202
287,2016-06-21,-0.011975425457778358,102.15000000000009,1.0,-0.011975425457778358,1.8960472120481688
288,2016-06-22,0.019579310710052568,103.44000000000005,1.0,0.019579310710052568,1.933170509533789
289,2016-06-23,-0.002952841613644,51.120000000000346,1.0,-0.002952841613644,1.9274621632069684
290,2016-06-24,-0.004040042608695676,58.83999999999969,1.0,-0.004040042608695676,1.9196751339409635
291,2016-06-27,0.018287051076205218,87.31999999999971,1.0,0.018287051076205218,1.954780331165063
292,2016-06-28,0.00914156324046139,55.73000000000047,1.0,0.00914156324046139,1.9726500791836186
293,2016-06-29,-0.007979527480702459,47.059999999999945,1.0,-0.007979527480702459,1.9569092636669632
294,2016-06-30,-0.00027790200555331335,46.630000000000564,1.0,-0.00027790200555331335,1.9563654346579042
295,2016-07-01,-0.003949135547755985,50.05999999999949,1.0,-0.003949135547755985,1.9486394823754956
296,2016-07-04,0.0037780868772806647,49.649999999999636,1.0,0.0037780868772806647,1.9560016116324095
297,2016-07-05,0.003769150149555085,47.789999999999964,1.0,0.003769150149555085,1.963374075399424
298,2016-07-06,0.004554213464981415,43.840000000000146,1.0,0.004554213464981415,1.9723157000504035
299,2016-07-07,0.0077335491771752295,47.89999999999918,1.0,0.0077335491771752295,1.987568700509658
300,2016-07-08,0.0014350002726693707,19.3100000000004,1.0,0.0014350002726693707,1.9904208621368384
301,2016-07-11,-0.006549206629688704,23.890000000000327,1.0,-0.006549206629688704,1.9773851846306612
302,2016-07-12,-0.002785428303457117,54.7800000000002,1.0,-0.002785428303457117,1.9718773199705542
303,2016-07-13,0.00814385222353415,19.590000000000146,1.0,0.00814385222353415,1.987935997467333
304,2016-07-14,0.0038384643250420187,24.3700000000008,1.0,0.0038384643250420187,1.9955666188740782
305,2016-07-15,8.357745897366218e-05,10.550000000000182,1.0,8.357745897366218e-05,1.9957334032612961
306,2016-07-18,-0.004088885070105992,116.43000000000075,1.0,-0.004088885070105992,1.9875730787447892
307,2016-07-19,0.009076403832109795,135.48999999999978,1.0,0.009076403832109795,2.005613094653307
308,2016-07-20,0.001875859532712561,143.73999999999933,1.0,0.001875859532712561,2.0093753430958454
309,2016-07-21,0.000617113114278413,138.80000000000064,1.0,0.000617113114278413,2.0106153549715775
310,2016-07-22,0.0042233111584787115,122.32999999999993,1.0,0.0042233111584787115,2.0191068092356375
311,2016-07-25,0.0014393977367277684,106.5,1.0,0.0014393977367277684,2.0220131070070626
312,2016-07-26,0.0037135724462672454,107.23000000000002,1.0,0.0037135724462672454,2.0295219991672355
313,2016-07-27,-0.03484620871483092,94.16000000000031,1.0,-0.03484620871483092,1.9588008519929132
314,2016-07-28,0.0003473989035747281,104.12000000000035,1.0,0.0003473989035747281,1.9594813372612168
315,2016-07-29,-7.798850437508918e-05,113.67999999999984,1.0,-7.798850437508918e-05,1.9593285202423727
316,2016-08-01,-0.005657754409470832,96.65000000000055,1.0,-0.005657754409470832,1.9482431206673696
317,2016-08-02,0.008529282478185796,71.32000000000016,1.0,0.008529282478185796,1.9648602365797236
318,2016-08-03,0.004250612361335026,76.0600000000004,1.0,0.004250612361335026,1.973212095789625
319,2016-08-04,0.01028597491963105,86.80000000000018,1.0,0.01028597491963105,1.99350850591803
320,2016-08-05,-0.005663118245522975,66.18999999999915,1.0,-0.005663118245522975,1.9822190315255603
321,2016-08-08,0.01204305166423748,50.01000000000022,1.0,0.01204305166423748,2.006090997732058
322,2016-08-09,0.0012437455704682745,34.89000000000033,1.0,0.0012437455704682745,2.0085860645244433
323,2016-08-10,-0.002116118105189568,35.210000000000036,1.0,-0.002116118105189568,2.004335659187472
324,2016-08-11,-0.01702540222204186,28.97000000000071,1.0,-0.01702540222204186,1.9702110384018239
325,2016-08-12,-0.008936094546804454,26.050000000000637,1.0,-0.008936094546804454,1.9526050462855074
326,2016-08-15,-0.006399113508785245,31.00000000000091,1.0,-0.006399113508785245,1.9401101049564997
327,2016-08-16,0.017747379946855598,29.86999999999989,1.0,0.017747379946855598,1.9745419761278964
328,2016-08-17,0.004961723020810719,11.5900000000006,1.0,0.004961723020810719,1.9843391065064073
329,2016-08-18,0.004797192476664468,15.61999999999989,1.0,0.004797192476664468,1.9938583631392912
330,2016-08-19,0.0024083637957931017,6.889999999999873,1.0,0.0024083637957931017,1.9986602994350149
331,2016-08-22,-0.005365890094462492,108.40999999999985,1.0,-0.005365890094462492,1.987935707932081
332,2016-08-23,-0.002794209934753023,95.61999999999989,1.0,-0.002794209934753023,1.9823809982273268
333,2016-08-24,0.005272464139143285,113.14999999999964,1.0,0.005272464139143285,1.9928330309505995
334,2016-08-25,0.00042580788194861857,113.85000000000036,1.0,0.00042580788194861857,1.9936815949625857
335,2016-08-26,0.0004150574649680863,92.61999999999944,1.0,0.0004150574649680863,1.9945090873913445
336,2016-08-29,0.010267532896292623,123.2199999999998,1.0,0.010267532896292623,2.01498777505809
337,2016-08-30,-0.005906097177772191,91.26999999999953,1.0,-0.005906097177772191,2.0030870614465734
338,2016-08-31,-0.0011005775197473434,90.88999999999987,1.0,-0.0011005775197473434,2.0008825088566486
339,2016-09-01,-0.003531601840927057,84.69999999999982,1.0,-0.003531601840927057,1.9938161885048917
340,2016-09-02,-0.0045296502306099275,93.67999999999938,1.0,-0.0045296502306099275,1.9847848985468368
341,2016-09-05,0.0052802834509647215,74.86000000000013,1.0,0.0052802834509647215,1.9952651254003582
342,2016-09-06,0.017417832462435938,74.47000000000025,1.0,0.017417832462435938,2.0300183190727226
343,2016-09-07,-0.004400070319836193,44.720000000000255,1.0,-0.004400070319836193,2.0210860957182466
344,2016-09-08,0.00901921195924704,62.76999999999953,1.0,0.00901921195924704,2.039314699603416
345,2016-09-09,-0.002371086888099753,34.749999999999545,1.0,-0.002371086888099753,2.0344793072584775
346,2016-09-12,-0.012604454184639263,21.54000000000042,1.0,-0.012604454184639263,2.0088358060405413
347,2016-09-13,0.0065178400127878,23.26000000000022,1.0,0.0065178400127878,2.0219290764362734
348,2016-09-14,0.0015038442561266273,20.639999999999873,1.0,0.0015038442561266273,2.0249697428641675
349,2016-09-19,0.004087774696969759,6.639999999999873,1.0,0.004087774696969759,2.0332473629411774
