,tradedate,ICmIH,signal_x,signal_y,signal,ret,cum,fee_cum,fee,fee_ret
0,2015-04-20,0.015414229604263837,1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0
1,2015-04-21,0.04027493094933213,1.0,1.0,1.0,0.04027493094933213,1.0402749309493322,1.0400749309493322,0.0002,0.04007493094933213
2,2015-04-22,-0.016813382137487044,-1.0,1.0,0.0,-0.0,1.0402749309493322,1.0398669159631424,0.0002,-0.0002
3,2015-04-23,0.02140777327265628,1.0,-1.0,0.0,0.0,1.0402749309493322,1.0398669159631424,0.0,0.0
4,2015-04-24,0.018101941525745208,1.0,1.0,1.0,0.018101941525745208,1.0591059269200758,1.0584825526872716,0.0002,0.01790194152574521
5,2015-04-27,-0.03613828829897205,1.0,1.0,1.0,-0.03613828829897205,1.020831651593888,1.0202308050388271,0.0,-0.03613828829897205
6,2015-04-28,-0.0028976004734522914,1.0,-1.0,0.0,-0.0,1.020831651593888,1.0200267588778194,0.0002,-0.0002
7,2015-04-29,0.016494280039401156,1.0,-1.0,0.0,0.0,1.020831651593888,1.0200267588778194,0.0,0.0
8,2015-04-30,0.012238040044084507,1.0,1.0,1.0,0.012238040044084507,1.0333246302243628,1.0323058818472282,0.0002,0.012038040044084507
9,2015-05-04,-0.00015495381450544008,1.0,1.0,1.0,-0.00015495381450544008,1.0331645126312872,1.0321459221130995,0.0,-0.00015495381450544008
10,2015-05-05,0.009443667223116674,1.0,-1.0,0.0,0.0,1.0331645126312872,1.031939492928677,0.0002,-0.0002
11,2015-05-06,-0.009631569616328977,1.0,1.0,1.0,-0.009631569616328977,1.0232135167027583,1.0217939079641094,0.0002,-0.009831569616328978
12,2015-05-07,-0.0028357110770072967,1.0,-1.0,0.0,-0.0,1.0232135167027583,1.0215895491825167,0.0002,-0.0002
13,2015-05-08,0.036502869474859055,1.0,-1.0,0.0,0.0,1.0232135167027583,1.0215895491825167,0.0,0.0
14,2015-05-11,0.01956999313569597,1.0,1.0,1.0,0.01956999313569597,1.0432377982009826,1.0413777317376807,0.0002,0.01936999313569597
15,2015-05-12,0.013863732975688495,1.0,1.0,1.0,0.013863732975688495,1.0577009684653862,1.05581511453732,0.0,0.013863732975688495
16,2015-05-13,0.021172591647193508,1.0,1.0,1.0,0.021172591647193508,1.0800952391555447,1.0781694568123534,0.0,0.021172591647193508
17,2015-05-14,0.00614903770914702,1.0,1.0,1.0,0.00614903770914702,1.0867367855105825,1.0847991614591432,0.0,0.00614903770914702
18,2015-05-15,0.0173651337981829,1.0,1.0,1.0,0.0173651337981829,1.1056081151943808,1.1036368440420379,0.0,0.0173651337981829
19,2015-05-18,0.04915175738110444,1.0,1.0,1.0,0.04915175738110444,1.1599506970309952,1.1578825344372399,0.0,0.04915175738110444
20,2015-05-19,-0.02181996299527188,1.0,1.0,1.0,-0.02181996299527188,1.134640615745439,1.1326175803829477,0.0,-0.02181996299527188
21,2015-05-20,0.017500189880887692,1.0,-1.0,0.0,0.0,1.134640615745439,1.1323910568668711,0.0002,-0.0002
22,2015-05-21,0.0335299274734032,1.0,1.0,1.0,0.0335299274734032,1.172685033299761,1.1701335686637744,0.0002,0.0333299274734032
23,2015-05-22,-0.03429098504030985,-1.0,1.0,0.0,-0.0,1.172685033299761,1.1698995419500418,0.0002,-0.0002
24,2015-05-25,-0.0103458780020122,1.0,-1.0,0.0,-0.0,1.172685033299761,1.1698995419500418,0.0,-0.0
25,2015-05-26,0.055519170475207234,1.0,-1.0,0.0,0.0,1.172685033299761,1.1698995419500418,0.0,0.0
26,2015-05-27,0.008024252108448244,-1.0,1.0,0.0,0.0,1.172685033299761,1.1698995419500418,0.0,0.0
27,2015-05-28,0.013885369329037237,-1.0,1.0,0.0,0.0,1.172685033299761,1.1698995419500418,0.0,0.0
28,2015-05-29,0.02894866332381814,-1.0,1.0,0.0,0.0,1.172685033299761,1.1698995419500418,0.0,0.0
29,2015-06-01,0.01966775190909996,-1.0,1.0,0.0,0.0,1.172685033299761,1.1698995419500418,0.0,0.0
30,2015-06-02,0.032499225075025444,-1.0,1.0,0.0,0.0,1.172685033299761,1.1698995419500418,0.0,0.0
31,2015-06-03,0.0023305127637063237,-1.0,1.0,0.0,0.0,1.172685033299761,1.1698995419500418,0.0,0.0
32,2015-06-04,-0.06064601140384755,-1.0,1.0,0.0,-0.0,1.172685033299761,1.1698995419500418,0.0,-0.0
33,2015-06-05,0.027619327686048644,1.0,-1.0,0.0,0.0,1.172685033299761,1.1698995419500418,0.0,0.0
34,2015-06-08,-0.1012938504741985,1.0,1.0,1.0,-0.1012938504741985,1.0538992508833644,1.051161932769531,0.0002,-0.10149385047419851
35,2015-06-09,0.04294409556635167,1.0,-1.0,0.0,0.0,1.0538992508833644,1.0509517003829771,0.0002,-0.0002
36,2015-06-10,0.04173087401648541,1.0,1.0,1.0,0.04173087401648541,1.0978793877480466,1.0945986430489938,0.0002,0.04153087401648541
37,2015-06-11,0.02585242494171729,1.0,1.0,1.0,0.02585242494171729,1.1262622322148617,1.1228966723097236,0.0,0.02585242494171729
38,2015-06-12,0.0018596326906596878,1.0,1.0,1.0,0.0018596326906596878,1.1283566662801439,1.1249848476697837,0.0,0.0018596326906596878
39,2015-06-15,0.024093550395579272,1.0,1.0,1.0,0.024093550395579272,1.1555427844833523,1.1520897267913788,0.0,0.024093550395579272
40,2015-06-16,-0.013127163729993098,1.0,1.0,1.0,-0.013127163729993098,1.1403737851544273,1.1369660563161452,0.0,-0.013127163729993098
41,2015-06-17,0.014177483877663937,1.0,-1.0,0.0,0.0,1.1403737851544273,1.136738663104882,0.0002,-0.0002
42,2015-06-18,0.00473611624295333,1.0,1.0,1.0,0.00473611624295333,1.1457747279613355,1.1418950418185851,0.0002,0.00453611624295333
43,2015-06-19,-0.013397144544253486,1.0,1.0,1.0,-0.013397144544253486,1.1304246183156847,1.1265969088889751,0.0,-0.013397144544253486
44,2015-06-23,-0.05561988575275267,-1.0,-1.0,-1.0,0.05561988575275267,1.193298706438502,1.1888074614872286,0.0004,0.05521988575275267
45,2015-06-24,-0.0008409010985541178,1.0,-1.0,0.0,-0.0,1.193298706438502,1.1885696999949311,0.0002,-0.0002
46,2015-06-25,-0.02618825928832769,1.0,1.0,1.0,-0.02618825928832769,1.1620482905058647,1.157205414569215,0.0002,-0.02638825928832769
47,2015-06-26,-0.0017061958494073574,1.0,-1.0,0.0,-0.0,1.1620482905058647,1.1569739734863012,0.0002,-0.0002
48,2015-06-29,-0.08664795494750267,1.0,-1.0,0.0,-0.0,1.1620482905058647,1.1569739734863012,0.0,-0.0
49,2015-06-30,0.0016539970203388599,1.0,-1.0,0.0,0.0,1.1620482905058647,1.1569739734863012,0.0,0.0
50,2015-07-01,-0.04700556075365448,1.0,-1.0,0.0,-0.0,1.1620482905058647,1.1569739734863012,0.0,-0.0
51,2015-07-02,0.004700119734705972,1.0,-1.0,0.0,0.0,1.1620482905058647,1.1569739734863012,0.0,0.0
52,2015-07-03,0.018393760501890986,1.0,-1.0,0.0,0.0,1.1620482905058647,1.1569739734863012,0.0,0.0
